featureid	rab.all	rab.win.2.asymptomatic	rab.win.4.severe	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae]	-1.06718226599526	-1.10695218039215	-1.03316686318604	-0.573391501762626	5.57175660977264	-0.0920008233064898	0.456436937265091	0.566000205946458	0.770631021712053	0.611859771229093	0.816398400591245
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae	-1.70038714876192	-1.56495979872735	-1.80586893966845	-0.266704403814065	4.89426555312298	-0.0447697965178652	0.477243176165384	0.538393353643852	0.749801433737337	0.539322844375678	0.76286181676827
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	12.6901485901814	7.26935853010199	13.5511563831485	5.34901230344329	5.67819793592092	0.6187048945906	0.218465597752502	0.0507456115814495	0.236973128100771	0.00904404081059755	0.0826900783204864
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae	-1.41677053126634	-1.16118260591573	-1.54439268073777	-0.679438856745517	5.61777718909204	-0.103390443511283	0.440832258131106	0.452966659498135	0.679765717119862	0.562632182596385	0.769336240974777
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae	-1.74936262603194	-1.58124817834112	-1.86130064737013	-0.284461752767532	4.33942002534685	-0.0557391961949079	0.472041616435937	0.51792127465908	0.729852197806425	0.522926212415671	0.74357162973597
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	0.165593391151992	4.51771932477712	-1.00789068408739	-5.22149792121143	7.79175646825759	-0.643610867894158	0.256510461762487	0.0420690333514397	0.194890783712708	0.0512713178036573	0.21198920862389
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	4.45984642809482	6.70764844637719	1.52133863005183	-4.61656314425899	5.24877035237538	-0.791256893933601	0.162760504079491	0.0109455757125416	0.0873434510552052	0.00243089967607063	0.0425927043765519
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	6.01232468222358	6.39832260958405	5.55170095193214	-0.062310767635128	7.45667698355216	-0.00843571838303585	0.496093750551928	0.739112043074475	0.892436532624455	0.931560654538175	0.977964296467193
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae	-1.64246055092552	-1.50239999412884	-1.76501956777522	-0.154459290040474	4.18206618776426	-0.0216290463855489	0.490885417954849	0.509081898079459	0.730729588943398	0.561962194077889	0.770642092764085
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	4.65252585477649	-0.314912298900571	7.45260981613762	6.11011296865111	7.81973010510768	0.700416024282798	0.255208378821954	0.025823034743186	0.159090014197141	0.0223092461915823	0.139617309645913
k__Bacteria;p__SR1;c__;o__;f__	-1.38640915632806	-1.21173632606313	-1.50420490881292	-0.447907737319486	4.83480946660169	-0.0701577042002296	0.459635422406988	0.526896460019984	0.738517527829638	0.554151210776219	0.774485185982644
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae	-1.32322916157785	-1.00944714918048	-1.51435731591859	-0.515606341363951	4.77472799470836	-0.085435530482405	0.452535767477595	0.490130578222789	0.719324080200059	0.541847435484491	0.767337249846171
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__	-1.69201713953699	-1.54528806837798	-1.82603360746156	-0.200201064159296	4.28949126553849	-0.0395560027943571	0.481770835912269	0.522449205453438	0.745099006688573	0.57780254341219	0.788977095285317
k__Bacteria;p__TM7;c__TM7-3;o__;f__	-0.479245664328888	-0.563711196541538	-0.399446586254501	-0.184709720442045	5.55913973150356	-0.024737580539071	0.483745125830086	0.531703792144032	0.755234189863455	0.603645147660367	0.814785978742297
k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__	-1.07219424470197	-1.10175277098279	-1.04635307967808	0.00975264293403999	5.1050126462119	0.00418733008203037	0.497395833701273	0.582387288034631	0.791168765364103	0.59494332828185	0.808302394125746
k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__F16	-1.51172970513228	-1.20594123347386	-1.72208962968174	-0.671999380058137	5.42232240442586	-0.114118375938785	0.438802092111179	0.460541076862405	0.681554416054932	0.544365771047315	0.75220731731359
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae	-1.06741467214295	-1.12228315574377	-1.01862100380909	-0.0369318562757011	4.62293245633406	-0.0100842762910837	0.495448635231799	0.522510256093159	0.747110874584648	0.566358251223097	0.783661761330649
k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39;f__	-1.65764734036186	-1.55346691325795	-1.78460627948829	-0.314240593111204	4.76508100402298	-0.0569172381002698	0.464239276846767	0.522050772735835	0.728984462093507	0.533908607045764	0.753429488057122
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae	-1.71052753405101	-1.59787126286021	-1.78631851678997	-0.123898663317171	4.31391654551713	-0.0243174785523606	0.490885417954849	0.505085696046402	0.721487952738029	0.538699990865912	0.754452404122184
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Trueperaceae	-1.69880020198832	-2.07316188746526	-1.37800117724069	0.785204585930381	4.31227080232115	0.1387475598754	0.428385426996648	0.449417398185378	0.665385844978585	0.459830705700986	0.669644707461223
k__Bacteria;p__[Thermi];c__Deinococci;o__Thermales;f__Thermaceae	-1.46025047401682	-1.85018248624931	-1.14630694174226	0.685940936297923	4.2732230601922	0.139629988434199	0.431729528658948	0.469285332017767	0.695724358600084	0.466076293511009	0.695421246681607
