featureid	rab.all	rab.win.1.negative	rab.win.4.severe	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermacoccaceae;g__Dermacoccus	-0.756848913511355	-0.814878237031721	-0.644337569573624	0.0845282954851925	4.19555404541816	0.01670006472716	0.491210938198707	0.527860609272105	0.711102540720216	0.537116020589478	0.729687184926628
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dietziaceae;g__Dietzia	-0.86306566585278	-1.17150527529561	-0.216214896703324	0.930588645762752	4.43051439555766	0.179741740439589	0.410731714630767	0.40689536293403	0.591934951459784	0.404886328723484	0.581928294768418
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae;g__	-0.744063473419024	-0.750338917489287	-0.737731684781634	0.0106897705536548	4.41624306368256	0.00327673936470481	0.499023437577611	0.498176380505947	0.683935212207838	0.517657962832962	0.700106664017649
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae;g__Geodermatophilus	-0.840834718120069	-1.14314309002992	-0.242990238833748	0.999467668874951	4.54037049788194	0.188431511544033	0.40234375806882	0.392292608109326	0.569630640990513	0.391443351787145	0.57205939737008
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Gordoniaceae;g__Gordonia	-0.829613220403994	-0.860083182625417	-0.752866884288277	0.0826593922396466	4.32864002150633	0.0135286535339962	0.490731708052467	0.521684657963371	0.691999608496331	0.522404300999471	0.701145161636942
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__	-0.67511904448366	-0.738146383736543	-0.555617091222265	-0.106502616153112	4.51826504898218	-0.0179717926597538	0.485351563665153	0.525177269977657	0.705552898304661	0.534350687117272	0.717386417630289
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Knoellia	-0.584514465581069	-0.826824159821841	-0.276676931588574	0.681855861252193	4.2321809291147	0.133983329605908	0.429268298407778	0.411417349039552	0.58883643649563	0.425387959224395	0.613323307045391
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae;g__	-0.879895038801607	-1.13471878569849	-0.390323720683025	0.897086075076313	4.63887733810729	0.175976460926902	0.421463421021077	0.378636766074775	0.555199606476538	0.37069897789788	0.564889494706854
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__	-0.763321078827516	-0.869500534533962	-0.582706742720372	0.1965053123165	4.43010589577631	0.0469780647328138	0.478515626710582	0.493236261264738	0.671153112878941	0.506015160456762	0.687716115872475
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Agrococcus	-0.772054743279938	-0.975913633072311	-0.329577434040251	0.661507152314828	4.31471191578556	0.132095467523527	0.436523442627299	0.465649926041822	0.644949862753011	0.425041778260688	0.620271931035683
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Curtobacterium	-0.765980696061566	-0.80108486620138	-0.678293909566557	0.0332268254135659	4.43436771476677	0.0076718721061239	0.497070312732839	0.480664471136383	0.671778169733161	0.495774286163224	0.689159273892612
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium	0.20334332459047	-0.36527261579508	1.35444038686331	1.7401531089914	5.74820367745308	0.289307829978847	0.373046885784589	0.266916665749831	0.457052080558678	0.237222426468469	0.426773431125715
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Rathayibacter	-0.787494177207019	-0.873196894060412	-0.681773728944425	0.170204202059168	4.53281860748288	0.0318081046490373	0.484375001242977	0.519893460677404	0.697089371912124	0.53679437190256	0.713509279814603
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Zimmermannella	-0.860165262414251	-0.914616635166945	-0.715597650617225	0.289017974056685	4.25450739465677	0.0571678145708094	0.463867190386652	0.486103358470464	0.663730871948693	0.518760551600467	0.701398872545997
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__	-0.751189161114242	-0.813260241954422	-0.647265449318262	-0.0524350314605453	4.43282165625503	-0.00741495470449248	0.49463414676712	0.505313102756084	0.68235239671709	0.525931936619287	0.70397656014702
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Kocuria	-0.620299463634742	-0.605956791022981	-0.675224010994162	-0.169822745761985	4.6962433221397	-0.0354580458875994	0.480000001588899	0.535546929204896	0.717737333445961	0.570530897092919	0.753323262621489
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Microbispora	-0.767387756218056	-1.1059938542337	-0.230754676227392	0.774300921671126	4.40303719070764	0.150468188565224	0.425365859713261	0.35821793655052	0.520207509396004	0.371857858819758	0.540334498763876
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus	-0.471736986835197	-0.753186181961132	-0.0153699744546518	0.804877481576456	4.93602670135555	0.156214454419249	0.416015631868254	0.394745468712237	0.574461193234404	0.386468606372137	0.571134554537363
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Renibacterium	-0.47858280249757	-0.636390200471789	-0.170738501057626	0.607426960978947	4.86276553436796	0.108515998984974	0.450731711263243	0.393803584163493	0.584261460206551	0.440781954590202	0.627757487533532
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia	7.78303434452616	9.45301277366358	0.319985759468354	-8.90855199128977	5.16855860235845	-1.51849567400312	0.0975610662488123	4.10179304739409e-06	5.62584988756976e-05	4.15792070330195e-06	6.58542689325803e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__	-0.718355181341799	-0.780205003590062	-0.639030272998742	0.164200122353816	4.13518172629971	0.0308726220961889	0.483902440302539	0.514771411892439	0.693930780096108	0.545970166003276	0.722783894060792
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;g__	-0.795764606366831	-1.07025082701982	-0.32537880238103	0.888225749420832	4.51363671065025	0.174386080762192	0.408203132549838	0.37085823125735	0.549917216937979	0.389936178165344	0.575241327063106
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__	-0.532538362485319	-0.839254982875714	-0.00658339338660596	0.794659651915623	4.7951549189084	0.141849607799879	0.418945319115497	0.442303705243075	0.619396374670416	0.448144246998545	0.62744963415846
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Nocardioides	-0.739157699292365	-0.744584944827131	-0.73527097704284	0.0284844990208901	4.29634509770604	0.0052452760555968	0.497560975803219	0.536262285217835	0.717698977145843	0.567043641570815	0.745308718476961
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Promicromonosporaceae;g__	-0.749568492096936	-0.765043255681196	-0.728168856488157	0.143049529470229	4.35198219633586	0.0303116433841554	0.485351563665153	0.507431950647978	0.678345043680194	0.539536772944413	0.712721006034204
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__	-0.432660204843383	-0.5238597072422	-0.281232666073262	0.109773972248455	4.57389674004407	0.0199291454686792	0.487304688509583	0.525582506157146	0.705994636683491	0.546930310085964	0.720752925519423
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Microlunatus	-0.780241570679037	-0.995218375800752	-0.342040694185801	0.631548022647315	4.46180318542736	0.131618642246141	0.424390250039991	0.431884445234928	0.602281919813369	0.419396480054505	0.602874333133859
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium	1.22176947127293	0.250679094312094	3.79340210066171	3.04581964380999	7.85648048691424	0.391579216655732	0.354492200133882	0.165195520836192	0.348587067333752	0.142293019161188	0.331989172290882
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Amycolatopsis	-0.726130818181034	-0.82973132948292	-0.652003895359289	0.241563269092053	4.22133349040707	0.0443872592851397	0.476097562875842	0.532866827491093	0.706804154294889	0.535646763973468	0.714806436906829
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Pseudonocardia	-0.655604252199252	-0.922334655642036	-0.322357747250708	0.553499835650589	4.69212681915789	0.104633506492949	0.45507812859912	0.463421571170881	0.63610719492106	0.485721039453338	0.659475397929733
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Sporichthyaceae;g__	-0.70439490761796	-0.89389333484472	-0.428728559579305	0.589736432245834	4.60309511943244	0.108373239820589	0.449756101586866	0.439221543478227	0.624249700844666	0.451983248158694	0.637384961652025
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae;g__	-0.735240397654756	-0.825196221619677	-0.593818349944893	0.316014973131172	4.28133827688152	0.0687053940887662	0.470703127336327	0.479808639143762	0.662713596142696	0.514554772972275	0.685176179666595
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces	-0.804226199371147	-0.932776999013106	-0.617882748987119	0.328779355839343	4.32395581567386	0.0665517652436301	0.46829268545194	0.486142861773481	0.663909252347146	0.498325562305356	0.68591435577834
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Williamsiaceae;g__Williamsia	-0.74792561377477	-0.806711348484038	-0.658892253533892	0.115251990838063	4.29945762689918	0.0274161937597682	0.485853659659542	0.487774209556166	0.674208049351158	0.515373646374797	0.704085685456374
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Alloscardovia	-0.528609253079493	-0.566570795516252	-0.45997196419067	0.0927597207716424	5.7669775823284	0.0170726066078228	0.494140625465725	0.584164187194784	0.754670387126439	0.549863873249933	0.726923209868721
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	-0.197510609571767	-0.417264671874557	0.205757429907401	0.781909677459767	6.06055778505958	0.110254604206966	0.43902439515337	0.466726952396875	0.657586656555381	0.509137875723478	0.693443065010866
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella	-0.552933297534556	-0.463209906398208	-0.706982142109236	-0.320010350582036	4.4400113875818	-0.0528279387296622	0.475121953197682	0.522629949022323	0.694494525156135	0.538306880705154	0.712565279514442
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Scardovia	-0.502723943116568	-0.559250857946189	-0.341145303759836	0.185309875041971	5.23753999102508	0.0320357271177359	0.481951220945653	0.547828010706398	0.733916265365139	0.541006010740576	0.725106650454225
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__	-0.772294555961016	-0.888514543089205	-0.577560071971568	0.271204690906351	4.53095977369923	0.0526056260701326	0.469726564914768	0.53765660380401	0.720363649582489	0.544562766911883	0.725430436936896
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium	5.11678764441036	8.3006180827971	0.278649929334975	-7.1585338786873	5.7807145363121	-1.06560021857502	0.148437555258673	0.000363330289994476	0.00268952887860993	8.9343743232355e-05	0.000762260577858214
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	-0.802918948318178	-1.05065044450959	-0.415845283548988	0.700584118877355	4.30408388177303	0.151500137267285	0.424390250039991	0.408831356879586	0.597633295208548	0.415655722974146	0.595514784476072
k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter	-0.670989087237906	-0.725794438685849	-0.600241883780592	0.190279462966748	4.21667109409661	0.0362666952925219	0.482421876398712	0.548984176097433	0.717691699646581	0.569180907628191	0.740589513008141
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__	-0.857057207374297	-0.883961950490226	-0.777655895017849	0.104168762120094	4.19018566437622	0.0216807244377111	0.486829269338082	0.50329738731595	0.685076364408778	0.509904493540275	0.698861547993478
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__;g__	-0.750460440956765	-0.802186765011019	-0.682948168289141	0.208385942515816	4.42306529257539	0.0470383279765392	0.477539064288644	0.53288750252218	0.711228349418455	0.515239921309331	0.695985540664643
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Patulibacteraceae;g__Patulibacter	-0.798504596081758	-1.13279264211844	-0.271579372811285	0.899809467163482	4.40361595908979	0.186651756700555	0.399414070831006	0.387452895615045	0.558033772333693	0.370524092040234	0.542076803491321
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__	-0.732753981328257	-0.828519435069172	-0.594766502886943	0.223255129328187	4.34826022646529	0.0515589046501375	0.475121953197682	0.521903556025804	0.692941039142441	0.539591944182065	0.710182759728682
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__	1.58635268317016	3.8957484497137	-0.230075296705801	-4.15446102404617	5.82233917860936	-0.612071993364438	0.256585391157965	0.0152685003065112	0.05565805939162	0.0123387802803578	0.0499283123972171
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	-0.25093753257117	-0.125265918101887	-0.463687572193246	-0.318995864050607	5.34923696870344	-0.0430730494088721	0.475121953197682	0.571152162772903	0.757496854493525	0.512052823066918	0.706780305542761
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Paludibacter	0.731255143637829	1.86062355313711	-0.339715087068397	-2.37534197604356	5.67418197542445	-0.387537444878362	0.318048797122649	0.0735926700615492	0.179488451626372	0.0919789229599465	0.217067639624477
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	8.70594655795258	10.5564459504582	0.236123179879266	-9.98974047938304	4.90338513051767	-1.84389044192063	0.0507318923044315	1.79537856333837e-07	3.86399801611904e-06	6.96536845621673e-08	4.22937035375749e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Tannerella	2.33009025920795	5.65911099299395	-0.113966159803748	-5.89144386434059	5.50795394458568	-0.974226946162591	0.178536628829542	0.000689037856720036	0.00414977760795743	0.000764340626090184	0.00477725007330987
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	12.125686669962	14.0094267937722	2.02095715563539	-10.7311432995655	5.82641920891934	-1.67586175364941	0.0898438496557374	1.99111709117941e-06	3.37349083308135e-05	1.99431899113818e-06	4.16445309210861e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__	-0.8208450979561	-0.906651468285769	-0.672359773478792	0.331587807259618	4.3058129282449	0.0690373748107477	0.461463417709051	0.466137870448451	0.650913022884928	0.455288068373935	0.639384026368291
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Odoribacter	-0.768325851204875	-0.872742090885711	-0.578902746484603	0.0820732410484322	4.56846944781982	0.0205383702250737	0.490234375776398	0.515929731484439	0.702579490432237	0.525108415357419	0.716897004901802
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__[Prevotella]	9.0907683490016	11.426777470809	0.175326795376449	-10.8051854738885	5.99755846318721	-1.60963532075412	0.0722657517577297	3.68912028921354e-07	7.93915768695883e-06	1.21820036195751e-06	2.62443354113532e-05
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Dyadobacter	-0.827289851513495	-1.05195952329968	-0.358920626366496	0.792368071957709	4.40092507496204	0.150739766733474	0.415609762987485	0.428008401045086	0.60254461811098	0.423418961794759	0.608626461075944
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Hymenobacter	-0.511654819874494	-0.656908119012639	-0.332414502156842	0.461318341469254	4.42335561359158	0.087569399210449	0.450195316497786	0.491863283112716	0.673504666553603	0.505384770766677	0.685266595253339
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Pontibacter	-0.726791111638901	-0.858825760256968	-0.516859527104467	0.354297116649372	4.15560598232127	0.0787090966412864	0.460937503123472	0.525151740491486	0.688037431531538	0.511059368549467	0.683070056076883
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Rhodocytophaga	-0.670525216428651	-0.735757323585537	-0.6036831993124	0.036829656302797	4.25942244714842	0.00746371110362334	0.49609375031046	0.532630483537386	0.708687212929163	0.531852507268347	0.713197870996366
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__	-0.780525415077683	-1.03218767076831	-0.241457189608081	0.932713408903101	4.417988242483	0.173037505143644	0.39512195992106	0.377103547538012	0.553835746930837	0.378763922119127	0.556872311026246
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga	5.51030131534357	8.23036348517921	-0.44135910265288	-8.91585747633835	5.11215715192109	-1.54178492704147	0.0810547992495738	2.30321282045164e-06	2.68513962139598e-05	9.96916829557693e-07	2.19859313266429e-05
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium	-0.739077344705001	-0.772624284624453	-0.687681403361136	-0.0535763983408506	4.20979602135684	-0.0102352802232445	0.494140625465725	0.541483909585904	0.707860911138425	0.516273010399611	0.700414778202419
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__	5.27314057108229	5.03337553279767	9.88395508584957	3.75047939494919	8.01152380813454	0.433734800567652	0.327804893544827	0.16019529686947	0.356032721874848	0.0828025109526474	0.2463982643162
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Chryseobacterium	0.794049407841899	-0.715148080922198	6.63904712891301	7.43322025508247	6.07229714437284	1.08027596735876	0.139512254666751	0.000288666489673742	0.00195167939680283	0.000133426172256648	0.00100184959255507
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Cloacibacterium	-0.554777788009588	-0.947466571225737	0.263494005853834	1.35530073848886	5.19406042028043	0.237746886444717	0.381463424596111	0.353526746864548	0.54783611121626	0.320453028696837	0.503560599884636
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Elizabethkingia	0.840651241943052	-0.856734861514034	12.7674351150035	12.9864911979495	5.08720028241279	2.16222359631763	0.0760976805332308	2.87573150525402e-06	3.28901912453426e-05	1.4076034359737e-06	2.70313255835192e-05
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Wautersiella	-0.737012757102677	-0.778788643475561	-0.680335484223832	0.110978992535837	4.34410290768353	0.0220933969962384	0.488281250931834	0.458076446532286	0.647721251857895	0.476947032644755	0.660635841677878
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter	-0.733133798889893	-1.05398472825404	-0.201765744802612	0.788595480816142	4.56180334942766	0.159322755782711	0.414062507037594	0.347283983173071	0.527194013075328	0.374203369508406	0.550455460171078
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium	-0.234154679940188	-0.555784693126341	0.352262521746861	1.14418527932982	5.00325021433665	0.19846612119406	0.400390633243404	0.373775358402627	0.555008684420915	0.355375785671479	0.550897603353769
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__	-0.757059099006549	-1.0901831778266	-0.233904139132578	0.658228800167414	4.24216608613807	0.134240670328296	0.424804693614273	0.422231891815477	0.599158691710114	0.40394297148328	0.591341054504773
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Flavisolibacter	-0.736060094035254	-0.860942541408056	-0.505971440254898	0.129586186084465	4.3438847033836	0.0232253553427816	0.485351563665153	0.530727411765019	0.707393374180719	0.517740242824406	0.701776771679311
k__Bacteria;p__Chlorobi;c__Ignavibacteria;o__Ignavibacteriales;f__;g__	0.50373923230164	-0.764088957332605	5.33424185001494	5.51627374018477	5.3360682602226	0.905739404327908	0.157073222091103	0.0028951346787989	0.0131831893570285	0.000581713237067154	0.00366749583177272
k__Bacteria;p__Chloroflexi;c__Ellin6529;o__;f__;g__	-0.775030733505574	-0.811170238710115	-0.671938180222938	0.141667161124222	4.30653118477745	0.0364051204977768	0.477073172554045	0.555854846713534	0.732590310313691	0.558173529540008	0.739895392787618
k__Bacteria;p__Cyanobacteria;c__;o__;f__;g__	-0.685365762906533	-0.716109221967995	-0.611903378938642	0.142139716659148	4.30759432712505	0.0273791298000256	0.486829269338082	0.476539579667174	0.6696853539028	0.503005633268627	0.693953056234524
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__;f__;g__	-0.82087200996297	-1.17737873006346	-0.227793997424183	0.837888494537617	4.64692313536898	0.153312759439238	0.425781256031265	0.420673857890982	0.585209654364148	0.398517627992095	0.579131491030657
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Stramenopiles;f__;g__	-0.793138261593516	-1.0606926752174	-0.291646182880829	0.881219652231572	4.46953999978934	0.169679676043287	0.413085944622522	0.455377926340845	0.615335227260876	0.444949511477207	0.621033093890051
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__;g__	0.607866205654815	0.765624834952033	0.37601375559808	-0.614790875399081	8.20622969578448	-0.0755902378091697	0.454634149969653	0.626279941122845	0.800951468110946	0.578089265213547	0.763440351002378
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;f__Nostocaceae;g__Nostoc	-0.669967929117753	-0.716499023009288	-0.590501803797819	0.170807035817765	4.36594848294395	0.0303131002999869	0.48292683062408	0.491653619959084	0.673042535981899	0.473983285041431	0.668199919379652
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae;g__Leptolyngbya	-0.684770731863756	-0.878149313494861	-0.312272199283527	0.744051721131873	4.65699293743595	0.138695021084361	0.430243908081755	0.410798626385915	0.593470439297363	0.455697200554313	0.636850422110113
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__	-0.718948725602406	-0.746654224784573	-0.666544707976783	0.115704039364473	4.46821490075541	0.016042882418723	0.490731708052467	0.503664478598313	0.684148843914948	0.495711325789993	0.690682803118016
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Anoxybacillus	3.63682877913764	0.123394575596471	11.8501407785803	10.8190443113095	7.72702131647527	1.18704860677051	0.100487892521408	6.36926823747246e-05	0.000463014247027489	1.11779295502566e-05	0.000132188144769405
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus	0.407467844046989	-0.526640906405795	6.0564406653346	6.28325620869371	7.63264609889683	0.765078366548724	0.234146370861576	0.00925911575119152	0.0379675885336458	0.0106470305211744	0.0429054273102147
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Geobacillus	-0.740298637678203	-0.78868109226805	-0.657996758759642	0.19763750802756	4.47611663638069	0.0333710789473653	0.478515626710582	0.559421793460889	0.734929662261035	0.542725311282453	0.730027523057386
