Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	1.negative	1.negative	1.negative	1.negative	1.negative	4.severe	4.severe	4.severe	4.severe	4.severe
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae	1.0	1.0	1.0	1.0	35.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__	1.0	1.0	8.0	40.75	445.0	1.0	1.0	1.0	1.0	25.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	1.0	1.0	1.0	1.0	62.0	1.0	1.0	1.0	1.0	182.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	1.0	253.75	696.0	2052.5	21734.0	1.0	1.0	1.0	1.0	196.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	1.0	2615.75	7092.0	13261.5	26994.0	1.0	1.0	1.0	20.0	35906.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	1.0	1.0	1.0	1.0	8.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae]	1.0	1.0	1.0	1.0	33.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae]	1.0	701.25	1143.0	1780.0	7287.0	1.0	1.0	1.0	1.0	95.0
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae	1.0	1.0	1.0	1.0	24.0	1.0	1.0	1.0	1.0	28.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae	1.0	37.5	139.0	626.25	4906.0	1.0	1.0	1.0	1.0	12.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae]	1.0	1.5	32.5	54.75	796.0	16.0	653.75	3952.5	5488.75	9281.0
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae	1.0	1.0	1.0	1.0	42.0	1.0	1.0	1.0	5.25	41.0
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae	1.0	1.0	1.0	1.0	19.0	1.0	1.0	1.0	1.0	4.0
k__Bacteria;p__Chlorobi;c__Ignavibacteria;o__Ignavibacteriales;f__	1.0	1.0	1.0	1.0	11.0	1.0	1.0	16.5	31.25	74.0
k__Bacteria;p__Chloroflexi;c__Ellin6529;o__;f__	1.0	1.0	1.0	1.0	18.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Cyanobacteria;c__;o__;f__	1.0	1.0	1.0	1.0	19.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__;f__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	30.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Stramenopiles;f__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	19.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__	1.0	1.0	1.0	9.0	3106.0	1.0	1.0	1.0	1.0	1541.0
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;f__Nostocaceae	1.0	1.0	1.0	1.0	48.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae	1.0	1.0	1.0	1.0	5.0	1.0	1.0	1.0	1.0	316.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__	1.0	1.0	1.0	1.0	81.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	1.0	1.0	1.0	15.75	1745.0	1.0	421.0	1880.5	2342.25	6789.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae	1.0	1.0	1.0	1.0	363.0	1.0	1.0	1.0	1.0	484.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae	1.0	1.0	1.0	1.0	324.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae	1.0	1.0	76.5	151.0	471.0	1.0	1.0	1.0	2.75	66.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	1.0	1.0	49.5	151.5	88173.0	1.0	56.0	289.0	931.0	15771.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__[Exiguobacteraceae]	1.0	1.0	1.0	1.0	95.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__	1.0	1.0	1.0	1.0	9.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae	1.0	34.25	86.0	177.5	646.0	1.0	1.0	1.0	1.0	524.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__	1.0	1.0	1.0	1.0	67.0	1.0	1.0	1.0	1.0	1038.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae	1.0	1.0	16.0	58.5	890.0	1.0	1.0	6.0	267.5	39298.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae	1.0	136.5	304.0	445.75	1050.0	1.0	1.0	1.0	1.0	69.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	1.0	1.0	1.0	21.25	867.0	1.0	339.75	1588.5	2957.0	5806.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	1.0	236.0	420.0	841.5	2135.0	1.0	1.0	3.5	129.0	27026.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae	1.0	1.0	1.0	1.0	234.0	1.0	1.0	1.0	1.0	73.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	7.0	1955.5	3922.5	8569.0	18642.0	1.0	5.75	258.5	1465.0	56104.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae	1.0	1.0	1.0	1.0	6.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__	1.0	80.5	187.0	307.25	1836.0	1.0	1.0	1.0	1.0	3021.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	1.0	1.0	1.0	1.0	873.0	1.0	155.5	718.0	1332.25	3286.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	1.0	252.25	538.5	1163.25	3929.0	1.0	1.0	1.0	4.25	5518.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	1.0	1.0	1.0	14.25	266.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	1.0	2.0	69.5	108.75	758.0	1.0	1.0	1.0	1.0	57.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	1.0	1.0	1.0	1.0	17.0	1.0	1.0	1.0	1.0	119.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae	4.0	1729.5	3027.0	6139.25	31833.0	1.0	26.25	109.5	178.25	19848.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Acidaminobacteraceae]	1.0	1.0	1.0	1.0	22.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae]	1.0	17.75	60.5	182.25	507.0	1.0	1.0	1.0	1.0	252.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae]	1.0	1.0	24.0	293.75	1532.0	1.0	2.5	28.5	147.5	714.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae	1.0	27.5	74.0	117.5	347.0	1.0	1.0	1.0	1.0	276.0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae	1.0	1178.25	3721.0	5494.75	13217.0	1.0	1.0	1.0	8.25	838.0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae	1.0	138.25	369.5	906.5	10058.0	1.0	1.0	1.0	1.0	1614.0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-3;o__;f__	1.0	1.0	1.0	1.0	19.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__WD2101;f__	1.0	1.0	1.0	1.0	10.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__BD7-3;f__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	1.0	1.0	1.0	1.0	149.0	1.0	1.0	1.0	1.0	31.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__	1.0	1.0	1.0	1.0	44.0	1.0	1.0	1.0	18.5	125.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Aurantimonadaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae	1.0	1.0	1.0	1.0	14.0	1.0	1.0	1.0	1.0	5.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae	1.0	1.0	1.0	1.0	24.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	8.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae	1.0	1.0	1.0	1.0	58.0	1.0	1.0	1.0	1.0	110.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae	1.0	1.0	1.0	1.0	26.0	1.0	1.0	1.0	5.25	66.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae	1.0	1.0	1.0	1.0	79.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae	1.0	1.0	1.0	1.0	29.0	1.0	1.0	1.0	85.5	176.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae	1.0	1.0	1.0	1.0	269.0	1.0	1.0	10.0	19.25	85.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhodobiaceae	1.0	1.0	1.0	1.0	54.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae	1.0	1.0	1.0	1.0	18.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	1.0	1.0	1.0	1.0	342.0	1.0	1.0	1.0	1.0	196.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__	1.0	1.0	1.0	1.0	29.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae	1.0	1.0	1.0	1.0	70.0	1.0	1.0	1.0	1.0	39.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae	1.0	1.0	1.0	1.0	52.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria	1.0	1.0	1.0	1.0	141.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae	1.0	1.0	1.0	1.0	146.0	1.0	1.0	1.0	1.0	63.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	1.0	1.0	1.0	1.0	660.0	1.0	1.0	56.0	112.0	283.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	581.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae	1.0	1.0	1.0	7.5	101.0	1.0	1.0	4.0	20.25	92.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	1.0	1.0	1.0	36.25	993.0	1.0	1.0	1.0	1.0	10.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	1.0	1.0	1.0	1.0	1401.0	1.0	1.0	4.0	24.5	233.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	1.0	1.0	1.0	12.25	1118.0	1.0	2.5	47.0	203.5	2404.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae	1.0	129.0	1926.5	3462.5	19613.0	1.0	74.75	225.5	413.0	6083.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae	1.0	1.0	1.0	1.0	936.0	1.0	243.25	1552.0	2157.75	4336.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84;f__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	66.0	236.25	436.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae	1.0	1.0	1.0	1.0	7.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae	1.0	1.0	1.0	1.0	25.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae	1.0	1.0	1.0	1.0	71.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__	1.0	1.0	1.0	1.0	24.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	24.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae	1.0	170.0	729.0	1223.25	4798.0	1.0	1.0	1.0	19.5	512.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	308.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae	1.0	1.0	1.0	1.0	220.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae	1.0	1.0	1.0	1.0	24.0	1.0	1.0	1.0	1.0	69.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae]	1.0	1.0	1.0	1.0	1213.0	1.0	1.0	1.0	1.0	39.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae	1.0	1.0	1.0	5.0	122.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	1.0	1.0	1.0	3.0	22583.0	1.0	3398.0	8888.5	11612.25	17738.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae	1.0	1.0	1.0	3.25	13.0	1.0	1.0	1.0	1.0	5.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae	1.0	1.0	1.0	1.0	726.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	1.0	1338.0	2701.0	4801.0	12471.0	1.0	1.0	1.0	1.0	164.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	1.0	1.0	1.0	7.0	1517.0	1.0	1.0	2.5	16.25	2890.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	1.0	1.0	1.0	31.5	24639.0	1.0	21.5	51.5	158.5	38191.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae	1.0	1.0	1.0	1.0	9.0	1.0	1.0	1.0	1.0	1.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	1.0	1.0	1.0	10.0	359.0	1.0	4.0	130.5	325.75	504.0
k__Bacteria;p__SR1;c__;o__;f__	1.0	1.0	1.0	68.5	354.0	1.0	1.0	1.0	1.0	7.0
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__;f__	1.0	1.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0	1.0
