featureid	rab.all	rab.win.1.negative	rab.win.4.severe	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae	-0.619027638930023	-1.77219756352467	3.83766030379651	5.15178846797674	5.25152501859791	0.852090384226276	0.174634191103183	0.00729740153359131	0.0195611283992796	0.00124822631075436	0.0046409622934606
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhodobiaceae	-1.6042684511517	-1.82455004887838	-1.20078679498968	0.691538452402535	4.34736151909488	0.146105090093622	0.433170737104489	0.430463870224779	0.560861009527855	0.424771536092704	0.5447599532547
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae	-1.58748226370708	-1.80077101855439	-1.1894431137378	0.668872324648915	4.34755468242019	0.125260102063441	0.437500005045894	0.428433997859652	0.545090560612735	0.42819516653264	0.5399685079218
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	-1.33907773884614	-1.57914763034012	-1.07670539656089	0.468053433330268	5.12413534867435	0.0871415062983267	0.458007815860944	0.486302781589053	0.62206806298147	0.490264616011244	0.613550386739174
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__	-1.60723415233135	-1.68761335298685	-1.43909806941027	0.281893186108342	4.29437644983224	0.0632004245410664	0.468750002493265	0.525197078969132	0.645869945398151	0.51741240002749	0.632396298724346
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae	-1.28337672340073	-1.63644640273155	-0.523255251082215	1.1340671787442	5.05284224603574	0.19695948208531	0.400000008262275	0.346606455974486	0.469281865819713	0.320380793529651	0.433110972916557
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae	-1.60747931984806	-1.81506628051696	-1.24729868855306	0.511227763827564	4.52526578693224	0.0977227306465488	0.453658540292919	0.484191417084632	0.603483528287157	0.500329369471103	0.61135098052713
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria	-1.71420299944878	-1.88886735935963	-1.34399615468934	0.568236120877038	4.62870468123017	0.11046243267832	0.442382817140624	0.50004445830365	0.629908243561163	0.477327872577942	0.597423699001034
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae	-1.36871527421546	-1.58592730527497	-0.994834238030904	0.722627790169061	4.94592314335031	0.129014415684223	0.440000004828602	0.431067325764097	0.565209182041475	0.433771092364412	0.563913349729372
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	0.00272742639080725	-1.17893215787726	6.36533470466948	6.34004932951263	6.114066837733	0.912644871566887	0.191406289614939	0.0029950571596211	0.00986430256528141	0.00176096758968969	0.00636929363175001
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__	-1.59508092759771	-2.02890097678242	-0.828494032718474	1.27919269348458	4.64117049505663	0.236611307991134	0.372682937627954	0.251471401798278	0.369379715516897	0.290020467662656	0.395620410156146
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae	0.356597197151841	-0.514283193190672	2.67244393487108	2.60944988656209	6.35243413255197	0.400488325053664	0.333984389828494	0.137827984384482	0.236052542748128	0.0908428596300624	0.181880718259178
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	-0.378327594489173	0.148147263207574	-0.927677518576264	-1.98064322843307	6.23155457274215	-0.288332068306666	0.375609766614859	0.158409708597179	0.274665599738816	0.276212612775837	0.410281080822331
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	-0.149434497823443	-1.14753707387172	3.3504883682496	3.78988816193695	6.2832345477511	0.550519184262168	0.270243925540737	0.0505356602250031	0.103919581752639	0.0327961549160497	0.078615875427773
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	1.97932525580636	0.383451960794565	6.47117542166933	4.66808278078807	6.77908271331223	0.62023590153544	0.232195151738113	0.010962570338632	0.032480364119674	0.00487264876952614	0.0167539266454278
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae	9.12879207313082	10.7775027417439	8.70443635224557	-1.6988656978631	4.49836359747996	-0.303545622296042	0.362304699341062	0.307527053497258	0.483730278963994	0.119847612189534	0.251165443127765
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae	1.2506410056759	-1.05582487290459	11.1731090880259	11.3210810044154	7.7484213445623	1.15267825832816	0.10742195634756	4.40348081170295e-05	0.000239565642735916	1.27887519765358e-05	8.71542611159069e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__SC-I-84;f__	-1.07502694589861	-2.15244869930977	5.71373560128236	7.56565805996664	7.62255163582821	0.856185681847442	0.20585369421577	0.00351513603580243	0.0119064630697964	0.00508605688788175	0.0152722238918784
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae	-1.5731069177771	-1.79573850994871	-1.10847461113316	0.769058858932323	4.28265335768182	0.148836990680917	0.414062507037594	0.437816148036541	0.55874013074728	0.415655973285263	0.52903024115266
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae	-1.6131228882557	-1.74965775506295	-1.42741483769855	0.375153441254742	4.98403901015374	0.0684753818750632	0.460937503123472	0.576491921470328	0.69870382791737	0.573193443869281	0.690267055450396
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae	-1.67003100356214	-1.8927876250932	-1.20045418636077	0.553975617226938	4.65520038479652	0.0949274233875703	0.443902443530651	0.506161665200782	0.626008154170092	0.488692903308184	0.597532456895532
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__	-1.51966753009846	-1.71184732732317	-1.18981040844409	0.419676654822933	4.35169415191022	0.0859134882633903	0.453658540292919	0.481492277697506	0.601513144453504	0.438459462176558	0.560026665319647
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Polyangiaceae	-1.62030356222477	-2.15149928120321	-0.750717862132225	1.45981317806128	4.50126222522852	0.284743852085284	0.35024391548794	0.255119824912607	0.356072242847787	0.225894394877096	0.323351730351124
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae	7.30199256580897	9.27424514596678	0.537763813390267	-8.21877815196301	5.14123575411817	-1.38392944480436	0.0712196407328868	1.79187688029681e-05	0.000112994361501846	3.61796630673583e-07	6.89690072518471e-06
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae	-1.69701433084299	-2.07009909128312	-1.06588295855874	1.07550627489495	4.41196979243379	0.204248810468856	0.386341472921006	0.359210745869341	0.47041410292671	0.330161359287803	0.441089997870107
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__;f__	-1.65863193173668	-2.00783236121927	-0.930525743250793	1.11365212300614	4.88817250334773	0.184754420168051	0.395507821183539	0.291989490754257	0.408960819219684	0.298072317003968	0.418117998158227
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae	-1.59409256892007	-1.77532905190153	-1.32524912356477	0.449503133977363	4.60624239303685	0.0880368052436138	0.456585369323373	0.508713104962142	0.639976214118132	0.515411669655069	0.640309293672969
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae	-1.42936024310856	-1.73578510027858	-0.874451062541169	0.960023502765434	4.61841995944913	0.189380403425423	0.409756104959955	0.357176961316295	0.477398039262104	0.364842457378899	0.478105163331373
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae]	-1.44813874042829	-1.84863627155981	-0.571213840348888	1.39101642806869	4.77140765397382	0.254014474107578	0.383789072263009	0.366286857062495	0.493127225643446	0.308551552952024	0.420359030671052
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae	-0.791152114751034	-0.442859793206801	-1.26633295897479	-1.31824075144684	5.27737087816321	-0.225436771260229	0.397073179256902	0.354284021417344	0.477906274918592	0.363479659069524	0.485370892885977
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	2.21131520259427	-0.508245057414506	14.074618504828	13.8326697087946	6.55323347263788	1.7395282717862	0.0653659947297742	1.00910156483648e-06	9.11299677550522e-06	5.61530933301836e-07	8.80406726379567e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae	-0.86212020805784	-0.772848154710248	-0.991312594498805	-0.210387801251584	4.99799514108445	-0.0394078877792218	0.474609377023082	0.60178794816245	0.718326696647487	0.607352001964905	0.720824558382928
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae	-1.68699063741641	-1.94459343449515	-1.31217813274178	0.761549651201267	4.7188807307113	0.132073367472454	0.428292688733938	0.487579268469124	0.612419215446045	0.438290165244462	0.560857891154911
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	9.34368790738535	11.7954311396769	-0.341106167600818	-11.4483959202662	5.25798405014241	-1.95852441395162	0.0380490307540166	2.30352830141777e-07	2.79775086983003e-06	1.5024929781457e-08	1.01117320168259e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	0.348759115720891	-0.375905214848864	2.05033209619871	2.15521759769834	6.41532034675097	0.297650574790834	0.363281261743461	0.21920640634504	0.351748539717447	0.176313691680329	0.300696848794703
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	3.64892324695542	0.954052505819411	6.36081819449077	5.25678578362495	8.5805443389617	0.585742360628403	0.253658562387831	0.0154082663642781	0.0450844876396176	0.0102207866687418	0.032268270785107
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae	-1.67794950886196	-1.85140334601415	-1.29017799855422	0.777641293946001	4.43714411948172	0.14991430593597	0.427734380865684	0.472832030380381	0.595651894061352	0.464948197433665	0.588851590808652
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	1.22722143830271	-0.534935623382943	8.00636146818328	6.70238301963854	7.17076037659126	0.873116271148113	0.175781294461219	0.00331798342088447	0.0103123618755795	0.000741992788949964	0.00308068674814576
k__Bacteria;p__SR1;c__;o__;f__	-0.195034541839632	1.06053899819109	-1.11279708132075	-2.92832625654396	6.46111243834748	-0.417844058892789	0.327804893544827	0.0958037896652677	0.178467434841889	0.147047315385752	0.253362509283336
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__;f__	-1.66430577805493	-1.90330149010237	-1.27232600172861	0.602015381181166	4.45838454090762	0.123637832404078	0.436097566128379	0.448549567401253	0.566292085524666	0.444995319744371	0.55906831055424
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae	1.64921281137774	4.40194336472838	-0.910696531711446	-5.40267716744418	5.52993449944492	-0.892433944374749	0.191406289614939	0.00265298281694999	0.00862206117770532	0.00104627229238552	0.00411315369378021
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__	-1.58246805588543	-1.82467338392456	-1.18063741604098	0.617804683753659	4.3305247995399	0.117046562550255	0.441951224179407	0.462971399626305	0.592628993879004	0.448193372034605	0.576315425325155
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae	-1.37342562431614	-1.45106242127859	-1.25374513015762	0.173389495541027	4.74560164961068	0.0357669265406344	0.486328126087356	0.518828198843756	0.645705922208626	0.530505321577506	0.654916264247187
k__Bacteria;p__TM7;c__TM7-3;o__;f__	6.04556287226786	8.44847519154327	0.131806359516756	-8.53619678382243	4.57286052155936	-1.64701704632251	0.0839844824396976	1.95351429339378e-06	1.66684748835365e-05	1.6693416258265e-06	1.75191593144529e-05
k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__	0.215230048124956	1.33235868622366	-0.479851805556258	-2.65935211440571	7.13200379875689	-0.336338581278424	0.371707327966224	0.168566078420962	0.294113860423569	0.230831756723072	0.364783540503631
k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__F16	1.70966637903834	5.53934870104403	-1.27915496407683	-6.28807096940223	5.06268242234781	-1.12750496705659	0.121093820733506	5.38364768268329e-05	0.000291923714785891	6.17573320821136e-05	0.000326222862948694
k__Bacteria;p__TM7;c__TM7-3;o__EW055;f__	-1.60512123901823	-1.74654346468447	-1.28064733619485	0.651124250186149	4.18145775116154	0.129606232075151	0.425781256031265	0.443539745325005	0.57079818950438	0.422330732072116	0.551888939826359
k__Bacteria;p__TM7;c__TM7-3;o__I025;f__Rs-045	-1.41094785711627	-1.56849247356972	-1.18513741211706	0.326254406252197	4.67098960666616	0.057051395848574	0.469726564914768	0.454519379511271	0.582102802735975	0.491813082782831	0.611815520708676
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae	-1.50872663353539	-1.75583911750093	-1.05378685932481	0.599012139318453	4.67662597659135	0.104935344830202	0.444335941979297	0.515789855434942	0.639305850496837	0.498182295287736	0.620141070834098
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae	0.295258543886559	1.55980297701749	-0.559845139097305	-2.6499507312373	5.84011374304035	-0.397969839227165	0.337560990014418	0.119774054197768	0.22088707817579	0.116400218892788	0.222560567272109
k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39;f__	-1.17384032563822	-1.11247271907248	-1.25751188506332	-0.381021852893755	5.52093786911297	-0.0664363166988147	0.472195124163484	0.425206112599378	0.552348756674584	0.508367652585751	0.633986951068463
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae	-1.60404473832252	-1.80866310593719	-1.26515976066801	0.49188357368489	4.42202900764482	0.104569399401236	0.452682930616271	0.490315617240214	0.617905069449719	0.462990528933021	0.588414296087836
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Trueperaceae	-1.55207174096893	-1.96936336529542	-0.798918777926392	1.31223971135747	4.33878234822992	0.245765313756363	0.376585376277723	0.297867096919639	0.404717614034373	0.279813188633439	0.379427139471764
k__Bacteria;p__[Thermi];c__Deinococci;o__Thermales;f__Thermaceae	-1.36351513386226	-1.79029515621369	-0.596540696926922	1.09266935920499	4.44790176663547	0.214107339202566	0.393554696361118	0.363640110792627	0.48360930826487	0.323098163574117	0.439693507877693
