featureid	rab.all	rab.win.1.negative	rab.win.3.mild	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Knoellia	-0.743738885011988	-0.434718625105139	-1.1869655775516	-0.814160494239303	4.16728252132023	-0.159179634972378	0.415609762987485	0.43071817286292	0.648553154195027	0.391059457800577	0.604691959734005
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae;g__Kineococcus	-0.823720475267143	-0.752473172867015	-0.915301380471661	-0.257146386535069	4.5963431387033	-0.047064023454469	0.473170733841501	0.529049309026662	0.729630951000276	0.559446672617769	0.759453859640035
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__	-0.750028280132296	-0.590622577476294	-1.0013027078562	-0.451501205782392	4.81764270567444	-0.0742739971355814	0.461914065544462	0.551011496703984	0.747302678570565	0.505503339075036	0.71104773476144
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Curtobacterium	-0.702699169229868	-0.360803271815476	-1.19816539723933	-1.00193879766049	4.47091580842763	-0.193209097254477	0.401951227600232	0.413626186317822	0.616325016976945	0.39034508524691	0.591971330424559
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium	1.30478312866297	0.0884262452190274	5.89679453371102	4.92601038021048	5.62052136080279	0.778909884239652	0.204878084704343	0.00568214681776434	0.0228427827479582	0.00271090965675456	0.0145611598020619
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Pseudoclavibacter	-0.866851825234947	-0.827634104537408	-0.926525267429484	0.140980283578227	4.63972202581832	0.0303117946852348	0.481951220945653	0.481223599995466	0.681406847103062	0.485292231719637	0.700353571334691
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Rathayibacter	-0.668406957101141	-0.367976873176913	-1.05878373197372	-0.616557064727855	4.52722385667358	-0.110762713495346	0.434146346778993	0.443503710869304	0.63653962505543	0.434571260645031	0.628110227379771
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Zimmermannella	-0.818954941774546	-0.58242295180648	-1.17204154329754	-0.457328890436893	4.16852214479107	-0.0981189552969278	0.444878053206434	0.457630517440348	0.650388144064339	0.45195352514754	0.649386593820282
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__	-0.567535043314665	-0.491699377485114	-0.721950802274732	-0.0145529799454067	5.06856451397375	-0.00539042404522609	0.497070312732839	0.54370905408091	0.735446634577907	0.548932940951116	0.740217471578688
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter	-0.605959571733074	-0.687830325301837	-0.437558283401097	0.790779146016678	5.35915042722974	0.12146980891435	0.438048785478254	0.411074097418084	0.604767488271329	0.48642686631087	0.684147330884732
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Kocuria	0.0579024441962392	-0.327958840364818	1.05003838872921	2.09777146889804	6.04126922744771	0.306766568737293	0.359024402391471	0.215141684947059	0.404848512108429	0.230879056924991	0.425405664793229
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Microbispora	-0.782215276107827	-0.697256337779226	-0.93599320860783	-0.262928643018739	4.68510686204039	-0.0511449936777923	0.475585939444892	0.537966829141929	0.734874610179656	0.496850030190989	0.707212801085811
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus	0.868032116526988	-0.385887753117263	6.70467093194743	7.11101238617499	5.35157090239606	1.15122872067037	0.143414691704859	0.000733107643625269	0.00379429120335579	0.000155839001003791	0.00107087573887732
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Nesterenkonia	-0.842474592231019	-0.69013171476035	-1.07301124455661	-0.259290644987377	4.48928864750368	-0.044514911595291	0.476097562875842	0.53322906101469	0.73923996236453	0.550260572867372	0.751809702292776
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Renibacterium	1.28561940994011	-0.373624039095462	7.2539037264085	7.31776812448025	3.70113805950105	1.78743605724217	0.0625001483479109	7.22112382542822e-06	6.52060710099689e-05	8.14737057511064e-07	1.19242349229039e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia	8.06008674614445	9.82766870940622	1.32250870323482	-7.86398518337444	5.21290492374304	-1.42066243287975	0.0829269380164344	5.25582815749878e-06	6.0157470980908e-05	8.50390475028572e-07	1.45682631400299e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__	-0.660484576423308	-0.478810537019381	-0.981057426094825	-0.563867343025203	4.45683534143644	-0.111473969394458	0.438048785478254	0.50725258757164	0.715167935530143	0.488150566613121	0.700629670338192
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae;g__Mycobacterium	-0.815407417346174	-0.637567480653942	-1.15426762797635	-0.193611788399194	4.68052117424813	-0.0386081076939031	0.47949218913256	0.506964370680168	0.716595341914523	0.516374374840378	0.709939427269384
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae;g__Rhodococcus	-0.845467369186705	-0.760946614379053	-0.998515374756872	-0.167790364142318	4.69762196183104	-0.0279867015527553	0.480468751554576	0.538425548159637	0.729809527434894	0.555040672097081	0.739331170436548
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__	-0.239431885105503	-0.466166025918408	0.26707513638385	1.34229701040379	5.3567146394347	0.225910431710791	0.400975617931151	0.359703924371781	0.574864415048432	0.349517017386031	0.575054476682075
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Kribbella	-0.835682799681596	-0.766167188211421	-0.943294758631989	-0.219156727767694	4.29370794887951	-0.0439813484761633	0.475121953197682	0.509885285698736	0.709068552470533	0.543872141207233	0.736201693209139
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Nocardioides	-0.383943901531271	-0.612116476706243	0.144439890785421	0.960965815765818	4.88315730134065	0.184628489073347	0.415039069452839	0.379393200836593	0.581820191616303	0.390880710287681	0.60075589199692
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Propionicimonas	-0.539047752391623	-0.625863841920147	-0.38560222104271	0.351474206649993	4.56306629074004	0.0680940919287968	0.463867190386652	0.528390498541937	0.716102352862309	0.536793110754067	0.722110549174725
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiopsaceae;g__Nocardiopsis	-0.813793197779029	-0.761083608037554	-0.91139223132822	-0.178388570143943	4.41188704871777	-0.0360834924303812	0.48292683062408	0.48865966164995	0.691334729198771	0.537397301548647	0.731069803572632
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Promicromonosporaceae;g__	-0.798347690160814	-0.498726071907575	-1.34221404108834	-0.824676367601604	4.43183425542778	-0.15629360150408	0.420487811348411	0.406119113127159	0.611347368708981	0.384307030776564	0.583365654176605
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Promicromonosporaceae;g__Cellulosimicrobium	-0.801973078523982	-0.656105002326566	-1.05247032864803	-0.341543905022908	4.50017171702486	-0.0693824591437153	0.466796877650434	0.537338095749748	0.720340212096124	0.526922217300561	0.706295610839915
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__	-0.0453622067006378	-0.0453622067006378	-0.0481151289865256	0.153727852560706	5.04916305440582	0.0265208305662884	0.487304688509583	0.562480491848975	0.763716116602282	0.54911003561279	0.759079270097262
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium	5.78034829356011	0.479805069799644	10.454440892905	9.90955579529914	4.89078217406543	1.63487345410675	0.0859376047282644	9.46009644835877e-09	3.51060859454284e-07	7.31499706612548e-07	1.35206813193841e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionimicrobium	-0.792759159242593	-0.758392213437757	-0.847274221071608	0.0369814136680624	4.65397769850886	0.00501945281090678	0.495609756445813	0.537547278857971	0.736117195399006	0.574204504913245	0.772006945984952
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Actinomycetospora	-0.790963120390552	-0.711495694149871	-0.888178210740277	-0.192497653607968	4.32888580209362	-0.0449970252293695	0.478048782232291	0.518031865630626	0.724572956849676	0.534198546410561	0.731913495794112
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Amycolatopsis	-0.865793129249182	-0.611214182840987	-1.23972818443989	-0.544592566509662	4.33228258141875	-0.109766806069599	0.436523442627299	0.499733620304118	0.691014586986519	0.470264206805554	0.66977422431636
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Pseudonocardia	-0.81528527148053	-0.539732359314144	-1.23439330334346	-0.659780118849598	4.41548849553467	-0.133180864401949	0.429687505700666	0.405966507685756	0.606672994898834	0.410092283288145	0.600807907907091
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Sporichthyaceae;g__	-0.353612007677508	-0.496363193020191	-0.177153435289165	0.544547770433903	4.95570431469615	0.0960093522731285	0.450195316497786	0.455080047249492	0.649128846469476	0.494518513481338	0.695863601571372
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae;g__	-0.770834678421245	-0.483679188436762	-1.17799936125981	-0.814418292221273	4.24455269972215	-0.154250515617425	0.421463421021077	0.414800680852489	0.60858961874602	0.408137701054466	0.593987705752035
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces	-0.591178742161201	-0.570107651617269	-0.61981350100484	0.0303451736751335	4.71398057601159	0.00487040280596073	0.498046875155223	0.519207912747391	0.724761472367703	0.555502900152428	0.752161261420305
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Williamsiaceae;g__Williamsia	-0.76836992065464	-0.432387637629649	-1.27857700036133	-0.888544088609157	4.45432825536164	-0.175247452660515	0.417560982331367	0.38927854676072	0.608099716239111	0.38729862474461	0.591580256956689
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__	-0.601426832107727	-0.596835828632507	-0.61176850529975	0.0216579072151228	4.58080190636511	0.00493847863246458	0.497560975803219	0.532800500267444	0.722649121322073	0.531455224709063	0.726937396249317
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Alloscardovia	-0.457550322041469	-0.203233215923138	-0.898142756418267	-0.774876001133278	4.97955177144829	-0.140409284162427	0.431219517755868	0.438535529914964	0.642676159993631	0.452728553810707	0.66761522167282
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	-0.0471073859193254	-0.0622136197751626	-0.0190746300755986	-0.0434972145933212	5.64359588351154	-0.00826315684116746	0.49609375031046	0.657623973940065	0.82812564008432	0.657374629720255	0.835505660246791
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella	-0.227192449825033	-0.176474662438125	-0.325132679005495	0.121387529863998	4.72919370600357	0.0220190454292312	0.489756098373841	0.555730352560358	0.749546638137477	0.582583255028117	0.774660511950335
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Scardovia	-0.372988381897994	-0.187930535234056	-0.63593647362462	-0.346405508053643	5.06804035970904	-0.0648330010791493	0.46777344007182	0.533866100829193	0.744788745620577	0.564608710293665	0.758394396389667
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__	-0.653094108271006	-0.584060226248852	-0.721232268685858	-0.0336664975691949	4.81791935119266	-0.0055705836468222	0.495609756445813	0.572092180205067	0.755714587231836	0.599220129477385	0.780984011849262
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium	5.89635294405429	8.55152787681747	0.524619824669051	-6.90837044148396	6.24412992304997	-1.03969112296082	0.127929753761306	0.000118633411149003	0.000918523955496349	4.54052060504988e-05	0.000374023071882517
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	-0.793845453311899	-0.777457671550765	-0.835829119301822	0.18550473544469	4.69822698426445	0.032279582044532	0.487804879016647	0.512487706011804	0.713286208920345	0.539743971304567	0.735826072518552
k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter	-0.347266277090517	-0.467559098307401	-0.118783020120413	0.722815850898218	4.90336742156465	0.131690336170761	0.431640630536196	0.483594575287316	0.676237030224998	0.530347794284688	0.723502916383524
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__	-0.69277276312306	-0.494983530373647	-0.940719994130228	-0.581692298202213	4.37857892015387	-0.103646942242987	0.444878053206434	0.478609267908928	0.695560790771923	0.493300021774248	0.698362336397246
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__;g__	-0.536710667097346	-0.477033596768239	-0.68040910926514	-0.215014659375262	4.39798512477141	-0.0403298082340768	0.481951220945653	0.545252760032169	0.741875741511675	0.548247209827892	0.748951988665644
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__	-0.75904339306652	-0.517814396126818	-1.07742656143689	-0.567284476252233	4.30158235703419	-0.109231803382382	0.445312504398793	0.445802731154679	0.642690240748869	0.473178234594482	0.65614972246876
k__Bacteria;p__Armatimonadetes;c__Armatimonadia;o__Armatimonadales;f__Armatimonadaceae;g__	-0.876133050627583	-0.765412792927762	-1.05910267261206	-0.223936958239904	4.38240465760903	-0.0453927846224582	0.480468751554576	0.525280984665667	0.722605364014495	0.556192788705205	0.751516583104441
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__	1.02152486588028	4.20003773695481	-1.19147553087604	-5.48052840075408	5.69829441790724	-0.853950741216264	0.179687543175263	0.00101029518145332	0.00575097237143503	0.00161067528565869	0.00844010301512677
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.498416446566319	0.150176320512363	1.36463244124074	1.28774707292326	5.67311459536127	0.189616629986913	0.420487811348411	0.405830324540699	0.624155092623615	0.38794674144432	0.604353329274018
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__	-0.800053781046262	-0.686731688639627	-0.981227829780753	-0.129994268697918	4.52343952814772	-0.0273829077782653	0.483398438820829	0.520577745490585	0.710747552447399	0.509034276733658	0.700967924810485
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Paludibacter	0.442570503214798	2.07775407008177	-1.04744161545528	-3.45514140932044	5.66902511836622	-0.559154259615712	0.260487829533085	0.0121707692025258	0.0488323646776308	0.0184917779321377	0.0698891685708653
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Parabacteroides	-0.593164594715656	-0.696224685273804	-0.352852501509501	0.644888879884576	4.86719601059142	0.116106334482041	0.437500005045894	0.471995281250854	0.670456140691712	0.505868686110739	0.70402492507058
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	9.57757243347459	10.8702057419301	2.57948060100949	-7.73330096586172	6.39544549697988	-1.12252686511812	0.110351641355775	6.0680215999048e-05	0.000554160744591376	1.3121908481401e-05	0.000130918632067381
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Tannerella	2.51822760969832	5.99213248877082	-0.802746109424561	-6.33811201277045	6.09088335554669	-0.946082261754832	0.160000050163751	0.000553875891643603	0.00330150433635502	0.000443400712445928	0.0028204544267579
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	12.4086447429591	14.3079125970181	8.00166016497891	-5.79763845327157	5.04825648047614	-1.13348077340893	0.0810547992495738	0.000174152717810759	0.00132685737184981	1.12572556242715e-06	1.88701022694502e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__	-0.682913964703216	-0.453596677173278	-1.02177063646217	-0.465790940098213	4.36006414147823	-0.0912571473962465	0.455609759646472	0.520619854321207	0.720415559854302	0.50491196112562	0.699225993605602
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae];g__	-0.763308988068532	-0.712828610776157	-0.845292098478744	-0.167026678699829	4.21156290492814	-0.0290396808482745	0.486829269338082	0.518454951905584	0.717230418604032	0.524032804560426	0.722301070704984
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Odoribacter	-0.583862818771564	-0.412026019755869	-0.880413600293382	-0.468784504718858	4.78748809072682	-0.100055964137235	0.453125003758321	0.526700876112791	0.709943074288767	0.504274806573953	0.701420867236996
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__Paraprevotella	-0.747294187586165	-0.686433073413045	-0.8571190496094	-0.0961303482297637	4.2509264093007	-0.0265316572843023	0.485351563665153	0.527251426442921	0.725309606647858	0.531968151764219	0.73409975493734
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__[Prevotella]	10.8709194698428	11.7235543168832	2.66066399433635	-7.83436563645195	6.86722691501663	-1.10428101778568	0.125000068119424	9.14459958224149e-05	0.000755543316808297	2.0803928224413e-05	0.000190751978610212
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Adhaeribacter	-0.692645381978428	-0.753306115577917	-0.529014374829934	0.272997079445544	4.43534076793199	0.0520186719679319	0.475585939444892	0.484327115538618	0.690197505154764	0.515729016265287	0.727574946003745
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Hymenobacter	-0.664422071227126	-0.321944447583421	-1.19994413551369	-0.776411235498336	4.50134870125521	-0.144966332538742	0.414062507037594	0.407014612264594	0.612625749196563	0.373388419373715	0.571729502082693
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Pontibacter	-0.76020921388031	-0.529374935144412	-1.1195207922588	-0.617529922125298	4.22166107148422	-0.130948325896202	0.44140625472145	0.449303288420202	0.656046474994139	0.462210639711779	0.663133786640381
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Rhodocytophaga	-0.731005188938257	-0.419098815437504	-1.1672741451129	-0.653070285388315	4.27360407554908	-0.124329911981423	0.430243908081755	0.472111290015986	0.674386375671107	0.420915307636338	0.62480171111113
