featureid	rab.all	rab.win.1.negative	rab.win.3.mild	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dietziaceae	-1.72819485404902	-1.7947035054522	-1.63417917773067	0.390601107300774	4.4732210465784	0.0686632853649594	0.461914065544462	0.550309311609692	0.703326551646609	0.559115168721836	0.705232370524815
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Geodermatophilaceae	-1.06107478898946	-1.55427113481591	0.0743599456653765	2.2017818357763	5.50614311420423	0.356571542301868	0.335937514611693	0.18467107034336	0.33373990623779	0.158520253104935	0.299466074925223
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Gordoniaceae	-1.81428954490078	-1.49844101849176	-2.27467438907924	-0.745328378744888	4.57221130781196	-0.151987771156869	0.426757818448403	0.45472501013319	0.621707444906509	0.436151225677817	0.60023713973708
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae	-1.32580823311057	-1.3860803980397	-1.21815858726598	0.114025605673334	5.60963769997679	0.0179750704821895	0.494140625465725	0.50732011811126	0.685757957314535	0.53948503623314	0.708848495655336
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Kineosporiaceae	-1.811754691795	-1.71429743449544	-1.92370218202445	-0.0617470931726567	4.66322498906162	-0.0103626249148612	0.497070312732839	0.510864988969987	0.675415340176679	0.496350465945319	0.657785928002799
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae	0.381096956807824	-1.02459234597408	5.09071798479032	5.34179000566606	5.47601536112969	0.865496020250727	0.190243942310787	0.00530399848540024	0.0162720316371247	0.00231489040433898	0.00845601539751681
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae	8.2103422878713	8.71193251636774	7.83734660889923	-0.986786657175064	2.66256048517243	-0.248262054905855	0.345703138553069	0.431320109756175	0.652018685478632	0.0975692319420622	0.247504457898616
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae	-1.61604614419234	-1.47281151573432	-1.88826585715889	-0.293328491125499	4.35463194501371	-0.0616923014709607	0.471219514485517	0.51097942018305	0.675833359185864	0.510933378232741	0.672096396837979
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae	-1.87600758266813	-1.82609446820322	-1.95917278974941	0.0809898351551022	4.62521692423617	0.0153579914637568	0.490731708052467	0.512076711909481	0.685452995595473	0.530511259024937	0.69621304351042
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiaceae	-1.8756357040497	-1.70428489055811	-2.16506725936838	-0.264821432297138	4.8435056346376	-0.0413035433942686	0.477539064288644	0.546036943530475	0.718900288472009	0.550246858974968	0.715469940307466
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae	-0.890727183029302	-1.47490406940168	0.489661434454186	2.60859835907719	5.40770781717298	0.399371226280781	0.332031265047073	0.169172154121657	0.287318851408498	0.133956174233472	0.253282494128053
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardiopsaceae	-1.85516944759953	-1.84084935399636	-1.90602853843562	-0.0797450390287846	4.34318671663763	-0.0169067924835924	0.490234375776398	0.491787105127438	0.665545069813447	0.511584262342753	0.668477334680322
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Promicromonosporaceae	-1.65731855838575	-1.52160560138304	-1.96729633670482	-0.226373013960381	4.65763592513514	-0.049844071718844	0.474609377023082	0.446503797936351	0.614844893559948	0.461392442411672	0.629477108567797
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae	5.18714393487984	-0.0859854297665752	9.4783171464222	9.53133965244574	4.92697250645186	1.62823408078165	0.0692684251644998	1.12220097600381e-08	3.0433754839171e-07	4.52285528889476e-07	8.30321284853737e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae	-1.71396183157574	-1.57248442260929	-1.97711662367915	-0.338631288481843	4.59509828709274	-0.0616993654987303	0.456585369323373	0.48232555425728	0.6435453614153	0.488477476093004	0.646141133915772
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Sporichthyaceae	-1.36417641757325	-1.48000185398511	-1.14724125046282	0.689051294767148	4.90860832737718	0.110145618524068	0.433170737104489	0.471042235303838	0.641740476249381	0.473027976981087	0.642429877457483
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae	-1.5020792117817	-1.52951542198332	-1.48313756682699	0.0871946536451125	4.56017801276881	0.0170506854422669	0.487304688509583	0.529745910271806	0.691965403949015	0.531696735033903	0.697601226613823
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Williamsiaceae	-1.78655170118222	-1.48451249209733	-2.25169381984317	-0.738247606217654	4.40237531106645	-0.138118677794649	0.429687505700666	0.477506587487833	0.63092936871086	0.455611004916777	0.609136873413763
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	0.207577780439627	0.00909937715457421	0.605046127964078	0.510014074951906	6.1028733569243	0.0849680666792856	0.458007815860944	0.640272895127651	0.793763151859748	0.666211598416058	0.804656682016401
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae	4.82254527723211	7.55501629648714	0.924097514160318	-5.84336436617513	6.06196590297076	-0.943556933411634	0.153170784729108	0.000266431824402874	0.0012746078613461	9.50630976352847e-05	0.000460834204832748
k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae	-1.26806918634773	-1.43848165283461	-0.916259077590279	0.723819122812893	4.94980977709595	0.141398798787338	0.437073175803256	0.445970751538821	0.625200895341602	0.460398169312888	0.640625559012222
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae	-1.73099194957775	-1.61221061347226	-1.93964691632925	-0.420922618360509	4.25065905787404	-0.0847128284108148	0.456585369323373	0.491702837838164	0.655602209826963	0.495546532221081	0.654332605109719
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__	-1.536484922922	-1.49971233031126	-1.58831537073913	-0.189506139262164	4.28551602728388	-0.0340771485566172	0.481951220945653	0.515922129939509	0.677270146362334	0.524450773294581	0.684889346305304
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae	-1.78107298254674	-1.52802360041352	-2.21823979064992	-0.732099913463972	4.26342592327107	-0.142170908377428	0.424390250039991	0.435297780679235	0.612706014398306	0.427559024420732	0.589158862861993
k__Bacteria;p__Armatimonadetes;c__Armatimonadia;o__Armatimonadales;f__Armatimonadaceae	-1.89220446968071	-1.73397124874935	-2.08877521374342	-0.26125500640592	4.54066769017654	-0.0484801347221698	0.478048782232291	0.532475079636001	0.694232731121857	0.537496962162752	0.697861166284513
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__	0.139255940636074	3.1947244746884	-2.11168211102591	-5.47526964497659	5.58756112478917	-0.873878063582687	0.172682972260835	0.00105798250983497	0.00410382954403275	0.00149386143370089	0.00541361027115922
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	-0.41483850966769	-0.870585237920031	0.549086115182813	1.21002904390897	5.65004335040839	0.191516328822164	0.394146350253468	0.36323888534597	0.540151118168687	0.317539459977295	0.495240191771558
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	8.75592075595464	10.0801284465805	3.16176202128911	-6.75464847734084	5.22194917600581	-1.16627561001257	0.124878116846099	8.07736181990497e-05	0.000463801823425051	2.86505886922202e-05	0.000160630429322587
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	11.4119715297223	13.3011720038461	6.84972584981397	-5.89024759892383	5.12754468880762	-1.06969226825917	0.0957032178154496	0.000129398216288047	0.000683222571368073	1.50927758575978e-06	1.74068579167227e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	-1.62948233588295	-1.46098385216448	-1.85704490273957	-0.318745833172269	4.39421020961544	-0.0609197894024017	0.46777344007182	0.534461119006424	0.698831480227396	0.529520376596984	0.686684438425846
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae]	-1.80893073328796	-1.80397669825625	-1.81605710888546	-0.0221925090991943	4.37136618476869	-0.00362844962367319	0.498536585481929	0.446675471168101	0.623354356849526	0.499209727933321	0.661384663069481
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae]	-1.6118218330243	-1.45015441682539	-1.92705520136262	-0.517329537318182	4.79667089566963	-0.10054057566889	0.456585369323373	0.513469055925258	0.681853467519296	0.512979967682047	0.675297836641085
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae]	9.67568714459453	10.7623639697766	1.43324481010194	-7.58773095413456	6.61949689252238	-1.11247341361958	0.123902507727773	6.19306630194035e-05	0.000360152696563003	1.72817550294639e-05	0.000103226971801069
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae	-1.33485120288722	-1.29627346159535	-1.42454358047907	-0.110100169529514	4.50605736897407	-0.0238653490569378	0.486328126087356	0.512622286575779	0.681953372297302	0.507769199202797	0.675998005076378
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae	5.79341130755375	7.59510323978387	1.40871619636771	-6.46711116481059	5.32298832271319	-1.13225460643083	0.109375079671783	3.38555623820398e-05	0.000222715854921498	9.32952527518574e-06	6.22069219127837e-05
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae]	4.49457473214712	4.98915981525436	4.08751193446533	-0.00984566164515943	5.03670724178095	-0.000799056824224994	0.499023437577611	0.749621261661393	0.875999898627396	0.885907341423211	0.949131428910744
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae	-0.827775933795683	-1.25375361183021	0.175710900707179	1.78950344676492	5.31132060210408	0.289506902766896	0.370731718304786	0.330422043679275	0.502652733568595	0.267527353156917	0.435058129992949
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae	-1.40836382982636	-1.47415726633834	-1.21107357369798	0.289455985759483	4.43602912978867	0.0533327754904745	0.469268295129743	0.549398949662792	0.714315365420785	0.563422848201668	0.722290458125911
k__Bacteria;p__Chlorobi;c__Ignavibacteria;o__Ignavibacteriales;f__	-1.80941219399651	-1.4853340585899	-2.19997900218913	-0.558471924244746	4.67755381864831	-0.10364016647712	0.446829272558308	0.43720028451438	0.602752013771978	0.445241303151692	0.602020575484757
k__Bacteria;p__Chloroflexi;c__Ellin6529;o__;f__	-1.72742914406167	-1.42796382033919	-2.22740187799656	-0.815257783648821	4.3061295321511	-0.170503661307901	0.414062507037594	0.423364485278251	0.59197065829622	0.409993779077052	0.57168991340477
k__Bacteria;p__Chloroflexi;c__Thermomicrobia;o__JG30-KF-CM45;f__	-1.72453300429267	-1.75470623952826	-1.69717021550531	0.171530464011376	4.43229713614417	0.0397603326831612	0.482421876398712	0.520615577667465	0.686205668368974	0.545245493449466	0.699763563850374
k__Bacteria;p__Cyanobacteria;c__;o__;f__	-1.75327562980202	-1.40523042936255	-2.30776028996872	-0.702963955845274	4.32682468271198	-0.138541118150276	0.429687505700666	0.438912006044722	0.595793786219864	0.436271540624433	0.587964112168765
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Chlorophyta;f__	-1.65544966218898	-1.69460378608147	-1.57757896575209	0.211748272198882	4.4999763657808	0.0383133148752662	0.477073172554045	0.557854899532161	0.72343393238763	0.568745815901508	0.728860314406362
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__	2.38106770454707	0.0228101952824193	5.22033967405624	4.76268121182378	7.12539997287055	0.56937058702858	0.280975631253749	0.0593501677589064	0.141091216061805	0.0241614148495523	0.0767030957579341
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;f__Nostocaceae	-1.78766205448965	-1.41246620018144	-2.38420927027879	-0.869606968546156	4.41132792223365	-0.171199012093259	0.413085944622522	0.395098566586954	0.561160996296627	0.392025131467686	0.542833748301856
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;f__Xenococcaceae	-1.9422840444048	-1.82367399934455	-2.2179474370602	-0.276800775332774	4.6307126807314	-0.0421934290235349	0.478048782232291	0.543981827091499	0.713519505688216	0.562220786886779	0.724200413467889
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae	-1.84869158925023	-1.55622646832451	-2.26001301966876	-0.494247649214724	4.30189196933032	-0.11163736610273	0.44140625472145	0.462061961932522	0.638063561317184	0.450869061713813	0.614315327076249
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__	-1.50232228532393	-1.58690665291531	-1.36231532616136	0.596309731851573	5.41925067650816	0.0913787713157949	0.452682930616271	0.467317975859331	0.632908022351073	0.519444294486271	0.669326362558164
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae	-1.82913993885471	-1.79264784597885	-1.97948765193919	-0.118020916499332	4.47574418726506	-0.0207683450267032	0.491210938198707	0.48804468500483	0.656956467685926	0.529569853733639	0.682268000638701
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	1.3431041425522	-0.0816968084083491	4.42457852061876	2.85521701756469	7.51116398959462	0.355545980819836	0.383789072263009	0.18902400252304	0.371647110999861	0.202832172156378	0.39920601876472
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae	-0.850244925597795	-1.46694033315519	0.563685261284792	2.52527300280334	6.26452726574022	0.383423462293377	0.32390245496998	0.114093455363872	0.235637068210872	0.125139653578077	0.243560989752647
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae	-1.30694051691193	-1.34918469970926	-1.21076632188831	0.458079579102248	6.2316676689044	0.0711287212803701	0.464843752807848	0.593042525615075	0.752401245973898	0.580187843702298	0.736503573544466
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae	3.70740388110822	5.96079904908506	1.72790916607576	-2.38679298886592	7.50451142009513	-0.312008087973351	0.364878060342459	0.300852384302112	0.513291416326361	0.187291441326536	0.381397893506039
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	7.97332516267625	5.81433363187456	11.2343740305329	7.46957796072775	6.9319719174241	0.999887919910219	0.0800001131566135	3.13884569934235e-06	3.95921076401926e-05	1.60135976557177e-06	1.75233465963795e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae	-1.72419118696107	-1.74505088433407	-1.69484743202889	0.393051876022158	4.84023305312668	0.0748467931384824	0.463414637063834	0.4947123404454	0.666667333895649	0.543313273114324	0.699947914005105
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__[Exiguobacteraceae]	-1.51280673267249	-1.45491959622827	-1.59650334156543	-0.0159367866459821	4.61315065203728	-0.0051363311104547	0.497070312732839	0.557379585709792	0.718381141667044	0.555374647487034	0.717584516173162
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__[Thermicanaceae]	-1.77034749791085	-1.76782066510629	-1.77851736558635	0.201325352093925	4.79917552293983	0.0262681853173054	0.481445313976627	0.547298679024278	0.708132570738617	0.567538069793731	0.725299559184537
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__	-1.90325280183631	-1.63988980213123	-2.18666365335764	-0.542271831739917	4.60328864309374	-0.110332241992631	0.448780491910583	0.509961987802679	0.671471136416897	0.497027242985874	0.647517100216054
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae	5.62457698322763	6.9744366304962	1.5768562061222	-5.20993525605391	5.04381539197822	-0.920254048943138	0.161951268901876	0.00120860077840328	0.00480289093388436	0.000158748150119617	0.000742548413428101
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__	-1.58598467027713	-1.46412574993121	-1.85710167206594	-0.237167729368744	5.56996189263481	-0.0391325552071038	0.480000001588899	0.57272079992935	0.748401690795163	0.573738178717207	0.731535956492175
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae	5.04426117053027	4.24309523992314	8.76199867688137	5.25422373884542	6.94996692197415	0.72725927222009	0.236097589990752	0.00334160778056617	0.0119323666306975	0.00320901750275692	0.012216687277295
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae	7.28430133549826	8.76124837447049	1.98635970350748	-6.69249990621503	5.02994227225797	-1.29949002795776	0.0585939089879505	3.50368135385651e-05	0.000214120956929214	1.66238322956079e-07	4.58122711369912e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	-0.953455745552394	-0.48496870421971	-1.75777868711264	-1.70818146306637	6.41892925444629	-0.236773813874658	0.380859385038403	0.155767109881682	0.299169038705997	0.259054554456214	0.429259810550448
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	8.30666012367642	9.18512719685556	5.65651581430426	-3.79635233157833	3.92605042887698	-0.891717078641568	0.111328203053842	0.0015032325032392	0.00599907133643452	1.17642802618587e-05	7.70471725301203e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae	-0.77932890335792	-1.11010608995355	-0.0845005619779053	1.30557315716121	5.88447843858332	0.196832535071515	0.406250007722057	0.419818296142959	0.596584536432045	0.36435211563416	0.542130995694539
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	11.4419323967553	12.2131329532869	8.30843668809745	-3.94360588170419	2.92679469229453	-1.19598339647799	0.105365936673968	1.89655692008853e-05	0.000167939832229589	4.12560230126977e-06	3.41997388668926e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae	-1.78728510518321	-1.52670073824312	-2.25162524266812	-0.619241018374656	4.29525054110864	-0.115207817559898	0.435546880208826	0.467204782402381	0.630376304368886	0.445230890126899	0.604083994997197
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__	6.99010421502447	8.14888486075433	2.60393269526124	-5.2347540421791	5.83800122525649	-0.851354061947351	0.134765687232416	0.00115974589615982	0.00476562204499814	4.49825735387275e-05	0.000236975177219159
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae	-1.7791771118076	-1.72529860814598	-1.885831598741	-0.182995267431348	4.29892612900445	-0.037296318747305	0.474609377023082	0.519480128921643	0.675116853696643	0.501863341488502	0.661850957641805
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	-1.01861674799169	-0.723328970583755	-1.45583284352832	-0.818724859186134	7.17769748183573	-0.100453915293782	0.451171878917873	0.49505176750791	0.682244863161801	0.521887912442408	0.693778890685508
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	8.35714623929575	9.55558572080749	4.92445326437918	-4.68023659390401	3.39499421689214	-1.2199001701852	0.0957032178154496	0.000235722683822116	0.00108492399986152	2.12498412837866e-06	2.16183698798603e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	-0.397179061936086	-0.102085672167494	-0.939651215356482	-1.1135771115664	6.05690631615318	-0.181642510366769	0.415609762987485	0.429040927455801	0.605250348147712	0.44782634574147	0.620777735652238
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	3.27013030794771	6.45154033758056	0.444962715893244	-5.22985088329865	6.00109423344821	-0.75791801677871	0.212890659041932	0.0058035110177736	0.0201554247293939	0.00205342936600281	0.00796200675049829
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	-1.01681624492049	-1.30407865665554	-0.467015645317852	1.24478244709658	5.78805653540647	0.188934387754894	0.412682933972931	0.25667986375027	0.433812906343662	0.373568476555169	0.540094667476497
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae	10.8326952174008	12.1694339170728	7.61386260083575	-4.82679867089489	4.99023082087853	-1.06925754695958	0.0859376047282644	0.00017773092572523	0.000899688726160079	7.62424890442404e-07	1.14556655002385e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Acidaminobacteraceae]	-1.65032976735512	-1.28831052402201	-2.23638520578381	-1.30215121517122	4.74523461867779	-0.21813178353438	0.396484383595081	0.361016785699348	0.530079232774544	0.333246004871644	0.501314363642022
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae]	4.63323667821638	6.69804869446549	-0.541611358433198	-6.15055399497971	5.36118955600017	-1.04493755840733	0.143554745101516	0.000198595858533365	0.000999629486681629	4.0803097693837e-05	0.000217779940065283
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae]	7.70203881058148	5.20010374494434	9.45271685571437	4.36957629121146	5.37646815006464	0.758577504627894	0.175781294461219	6.44971849136989e-05	0.000408199434377737	0.000338117982347877	0.00151058714360557
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae	5.12078700613153	6.65385200280232	-0.413809601489541	-6.35133975965734	5.27259887574038	-1.05952045948006	0.109375079671783	0.000152202363786933	0.000772368161712327	6.45363529099848e-06	4.61833302900799e-05
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae	10.702403320047	11.9023031841525	2.74216732816057	-8.54321801832909	7.07468935078951	-1.06536060579782	0.143554745101516	0.000104118637652602	0.000591748147073152	4.90445385083565e-05	0.000256565612171501
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae	7.28637845712436	9.17084212363307	0.85069819321695	-7.42344552550999	6.13174466479441	-1.0686111849307	0.100586025216969	7.14091056883416e-05	0.000418345787873149	5.86807451075135e-06	4.39931588621748e-05
k__Bacteria;p__Gemmatimonadetes;c__Gemm-3;o__;f__	-1.79663608451772	-1.52455571599088	-2.19528858343935	-0.608233056508905	4.5415551675044	-0.126761061576746	0.44140625472145	0.427977183199439	0.597883182621407	0.422008438929207	0.58429066533495
k__Bacteria;p__Gemmatimonadetes;c__Gemm-5;o__;f__	-1.77433062849738	-1.73518760267509	-1.8750730436311	-0.13678554342752	4.34987437515788	-0.0243769559099145	0.487304688509583	0.525886886741316	0.699360216705295	0.561778524882715	0.720651502402762
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__WD2101;f__	-1.73584627435535	-1.41564940552127	-2.24112763972565	-0.674264496115478	4.25679864603234	-0.144194980511993	0.427317079060237	0.412584779612027	0.588708199773207	0.385820601694509	0.55480709989304
