featureid	rab.all	rab.win.1.negative	rab.win.2.asymptomatic	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria	-1.67194179917365	-2.00302159408968	-0.960524621428877	1.34368667260119	5.26396083646861	0.212997219114784	0.390117051380802	0.391405772725169	0.560931117568078	0.371835103601937	0.539538995591807
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae	-1.69187102036404	-1.7900439624718	-1.51306077557916	0.207789886647861	4.5648410570063	0.0432877254513111	0.479166669615223	0.523161817166788	0.688742840242592	0.5142612166428	0.681681005199763
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae	-0.467822649035737	-1.33193730983878	3.90672254393526	4.86690450079297	5.46532479389363	0.819681635542601	0.19791673388077	0.0204626356230843	0.0597781307568759	0.00858034555794009	0.033655484583262
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae	-0.715171752422656	-0.630809919163822	-0.852747352314366	-0.468060624628619	6.05108228774471	-0.0674370918564898	0.456436937265091	0.673254302013447	0.814364009191348	0.628244194003817	0.773066219652522
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	0.105472218701739	-0.0306743253144113	0.286806121954868	0.138235719967364	7.53878394875577	0.0118037200635816	0.492187501104058	0.69525375039645	0.835712283349204	0.721224168878318	0.842203163044484
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	-0.626013111782164	-1.37174613897382	2.7875376127321	3.60051272567227	6.28445529065791	0.511398406561584	0.279947955225173	0.090809282698063	0.212198401505216	0.0641054432623642	0.170670971775421
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	2.52548603167408	0.241667125280462	7.88802293062999	7.1851743647561	5.79913439390768	1.10490889913159	0.0950522496160083	0.000357638759658082	0.00316697382186702	2.16491657063956e-05	0.000651580263319954
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae	8.81508576244462	10.5593176950524	8.20153121438423	-2.14495846281979	7.65556493942237	-0.239766548650417	0.359375021574801	0.137843894422329	0.329474570828957	0.162277986372813	0.372570870377115
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae	-0.960808475201004	-1.13752490117738	-0.572146726757391	0.724899118087033	8.52990321463972	0.074648129997512	0.452535767477595	0.61511335268419	0.781738209876951	0.549580438977819	0.716285476343812
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Bdellovibrionales;f__Bacteriovoracaceae	-1.82468910550797	-1.97537701047634	-1.43979812657582	0.40516251197686	4.20574192956611	0.086050668990051	0.459037717124713	0.470295821808649	0.62978660926759	0.474681698075553	0.634388536008265
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae	-1.8176212631794	-1.90865483554863	-1.56901245509553	0.394332779646204	4.84155221114315	0.063222256383211	0.467447921285364	0.482573256100689	0.646044333421085	0.513558027743668	0.67153180766761
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae	-1.98567834120202	-2.23110516954271	-1.5498846791052	0.586839956906069	4.63869336974553	0.103122721040489	0.442132648057187	0.502316763481664	0.659256131180484	0.475138271720482	0.643406749821291
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__	-1.82476547895141	-1.96128436054311	-1.60003698929707	0.330019913634642	4.15060015708214	0.0728668872914728	0.467447921285364	0.476871251739826	0.632945357734937	0.498995548155536	0.656403636870845
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae	8.45854327369214	9.10262599834792	4.76077490278969	-3.98412511809958	6.50037130126879	-0.701595133810885	0.220052140946507	0.0126810817440007	0.0572137148381756	0.00619848139922797	0.0301903584645269
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae	-1.62595545238473	-1.96386071000524	-0.930939775359616	1.09907352834331	4.95377978251675	0.209576666755084	0.399219780732907	0.370567440755046	0.519485832804518	0.372455308786919	0.52678012192849
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae	-1.7481385523611	-1.91333444943214	-1.3878138883784	0.554694425727043	4.17215013666943	0.120075442332093	0.447916674105982	0.430742182918931	0.598979659170495	0.437504711671826	0.61040011596844
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Idiomarinaceae	-1.96430168412216	-2.22865307909245	-1.34687425836847	0.948566830759183	4.71717457169846	0.191265679621472	0.404947930599631	0.412548733179505	0.568863166209778	0.4041950989071	0.567647210124034
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Shewanellaceae	-1.89972230248555	-2.19737717943613	-1.23400701084745	1.0572453720412	4.89750278606182	0.188519070040177	0.400520170643085	0.356099725876637	0.506356903742933	0.381517194423939	0.527271376242098
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__[Chromatiaceae]	-1.6364735002739	-2.05509780716613	-0.520915671997037	2.00445468067181	5.66556000170007	0.306499117870306	0.354166689186473	0.244995211196828	0.418077417926098	0.250957289523291	0.409181753552172
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Cardiobacteriales;f__Cardiobacteriaceae	-0.854457235073099	-0.668409418852344	-1.22624183076717	-0.748446945287471	5.60027594158729	-0.12891003419888	0.433029918582366	0.552031305425046	0.720431545902542	0.573455345884028	0.726026727150787
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	1.23986086419194	-0.691296390328836	7.85015691989362	8.35319459297126	7.06397490522119	1.15837884086049	0.133940293227197	0.000286997027992913	0.00300059716966708	0.00017413898299243	0.00187970066439812
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae	-0.947074817930602	-1.02749988745855	-0.756631081531248	0.542965924393283	5.82613822102241	0.0721665200916034	0.459635422406988	0.495261904525248	0.667911130600868	0.572325519666229	0.727523536413389
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae	-1.86824624414659	-2.14173551358293	-1.22059091694933	0.99034364449752	4.68974135619196	0.172974730257201	0.40962290003196	0.479213206114852	0.64125122980081	0.412045567012994	0.573514562690706
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	11.2000612053832	11.59637676086	4.85308995789916	-5.67963886185239	7.04624864069705	-0.762873216445063	0.179453912841055	0.00609025935784921	0.0341063085300008	0.00134876120292278	0.00867232278893652
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae	1.38788874885121	-0.669829186108508	7.13068740328264	7.20681402850563	5.48437074320827	1.18429438568166	0.128738738194041	0.00036208760394836	0.00259449788224595	0.000149507454961873	0.0017029460410509
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	2.81550854649005	0.839791385912368	6.97090565608886	4.76625051699429	7.23188294786323	0.600404215495955	0.262678846808937	0.0320863989532226	0.102684234649421	0.0163763400797982	0.0664297541843388
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae	-1.92759024066028	-2.18096580888146	-1.27067518081686	0.99373461366183	4.35894439157816	0.194455943697206	0.410923289947047	0.389586127890894	0.547140216739647	0.392993441661316	0.552804330102839
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae	-1.85170619982959	-2.05213172662718	-1.41986996569559	0.523903998671461	4.54353265192433	0.115898673674261	0.453836157406492	0.498709583263842	0.665331776190931	0.504214527200621	0.663355851022239
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae	-0.489629776990027	-0.725665429780509	0.0297220573382031	1.13771654111325	6.97873241667381	0.164785614914447	0.422626799207173	0.470828642557515	0.650371134985098	0.505790058115475	0.674444027275307
k__Bacteria;p__SR1;c__;o__;f__	0.106616672239165	0.945444033302715	-0.713963991235222	-1.91691374595786	6.71217416174705	-0.274829584376021	0.361979187775402	0.237530182408494	0.423359289371641	0.281516043531566	0.470396498544527
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__;f__	-1.89594281338018	-2.09434229321162	-1.52514391237618	0.330909780104691	4.49491317671009	0.0703254091680713	0.454427089826041	0.441030953942015	0.600320358722156	0.460102123957243	0.618037929362617
k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae	2.12665704154109	4.23908810017051	-0.785621108072065	-4.76195846950655	5.75055276654689	-0.742818062919369	0.206762091595631	0.0114284224994138	0.047114275206392	0.00579895533472317	0.0273088487604969
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__	-1.82047000567767	-2.09825904723413	-1.19221606661501	0.751118927958176	4.56803519444154	0.134677434041114	0.421326409287335	0.467769057140709	0.622243011908403	0.444293350017391	0.608987553026155
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Dethiosulfovibrionaceae	-1.62424831878109	-1.67517792991838	-1.47705490706245	-0.0524467877976473	4.86629529176413	-0.0141637542127201	0.495448635231799	0.574230537212409	0.729433073310988	0.594035036728756	0.74101215633814
k__Bacteria;p__TM7;c__TM7-3;o__;f__	7.68343461773665	8.28476742714672	-0.177034678226137	-8.15141771638793	5.90943740366104	-1.14571835474893	0.132639904429975	0.000520487167559683	0.00546104065982302	0.000264678410540299	0.00259397076437325
k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__	0.207196581385481	1.28063289013694	-0.728147890551251	-2.67474387408588	6.52919476150118	-0.368598018833221	0.342447941380234	0.138463222727647	0.295092062634981	0.199243535320994	0.37962177605501
k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__F16	4.00697242915033	5.36869840519242	-0.937955049930627	-5.54196203307606	5.90272964176689	-0.818252501805918	0.207031313032552	0.00753672690684759	0.0369740017456072	0.00542458197685551	0.0257491932383031
k__Bacteria;p__TM7;c__TM7-3;o__EW055;f__	-1.87627611460061	-1.96037213702211	-1.63815694438972	0.280729839300836	4.38669082923828	0.0546328889385405	0.472041616435937	0.462048670568111	0.630396183737654	0.460173978541077	0.628265803554264
k__Bacteria;p__TM7;c__TM7-3;o__I025;f__Rs-045	-1.68562194272995	-1.7011585424467	-1.64487745944911	0.042093881019901	4.70531939988132	0.00903182597541143	0.496749025165552	0.494348231715613	0.66016004261255	0.517788185633699	0.679992923744608
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae	-1.80927568088251	-1.8969576959393	-1.60986689936125	0.230946503588996	4.94324576855839	0.0383833019568132	0.482444735896929	0.537551487545874	0.700063003704134	0.54014007871029	0.696547113207044
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae	0.314324159179057	1.37847594185991	-0.550939521997763	-2.24127004042537	5.97184072134484	-0.332015092618252	0.369791686401503	0.184459440458009	0.348468134238798	0.183321117551769	0.361480741651566
k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39;f__	-1.20242236499585	-1.18865656585589	-1.25431512643528	-0.394130356498835	5.92153339039536	-0.0678198990681171	0.466145838138448	0.553011931328086	0.718824196055944	0.581643196328427	0.738001876023388
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae	-1.74990049394009	-2.12822529279939	-1.0949519297533	0.849484269369814	4.25430517228452	0.164991617675009	0.417425239530795	0.427396790932206	0.574456277008606	0.416095571829742	0.573320414764626
k__Bacteria;p__[Thermi];c__Deinococci;o__Thermales;f__Thermaceae	-1.87262838215775	-2.0160703269502	-1.58210923764704	0.467956177234197	4.39168249862667	0.0791376175108114	0.45513654733566	0.48338434293297	0.646315450164432	0.488559917187373	0.644469064911459
