featureid	rab.all	rab.win.1.negative	rab.win.2.asymptomatic	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__	-0.58303664562019	-0.545944670471981	-0.678624931759674	-0.0859917292689651	4.60468093137713	-0.0139229501998875	0.494791667402606	0.497841086950457	0.706325708939039	0.522799804015043	0.732735831672545
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium	1.60442779470098	0.0697103891419335	11.6392802749638	10.4923300607387	7.87212220231501	1.16435860860487	0.127438349503299	0.000922774791283239	0.0116100636513929	0.00024112967176532	0.00492886367407951
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Amycolatopsis	-0.917105116091639	-1.02146981089096	-0.691682417606915	0.186711264526002	4.09121723046969	0.033017696943243	0.470741226503959	0.453790875504098	0.660405709266065	0.468777958214845	0.686636623131239
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Pseudonocardia	-0.810488069354696	-0.820264845898814	-0.772946104753962	-0.178230174416476	4.34938882355463	-0.0289782012368604	0.485677085358608	0.515478227778591	0.719523072091767	0.540749063287893	0.741805995380031
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Sporichthyaceae;g__	-0.911918895679191	-0.974087008266347	-0.726530081101377	0.141790678275887	4.40245298078962	0.0269049318068396	0.488946685563572	0.524512352425526	0.72263430760972	0.541453069519089	0.751609824349966
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae;g__	-0.8594027927676	-0.944946113320642	-0.693069172023018	0.345041073647458	4.10558631105225	0.0764441889543871	0.465539666777821	0.453744524844377	0.648703827528215	0.428548464077398	0.651332602581826
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces	-0.837040112476429	-0.923857977497981	-0.656007132812949	0.266069709421517	4.16445374589421	0.056276433738371	0.474642396300368	0.510283132180166	0.700043516903379	0.519834652000054	0.718017466564857
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Williamsiaceae;g__Williamsia	-0.794975227329033	-0.893516930594163	-0.523033433602372	0.329262788827996	4.38578677230643	0.0674778033372918	0.462938886915922	0.498839331787977	0.700508103942076	0.520026941565162	0.718961433776631
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Alloscardovia	-0.731856943687099	-0.782815816479511	-0.633383312566023	-0.144785205646165	4.92616306806301	-0.0203500067023803	0.485045515763336	0.504087182589982	0.721741750314629	0.556385294277408	0.75997304143749
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	-0.60810920183372	-0.483930916334092	-0.779907056436889	-0.453446357075558	4.68101081414856	-0.0842203875089886	0.453125006681458	0.504863233127016	0.70357188387783	0.516045397487615	0.727626551877759
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella	-0.611046444457303	-0.542987473445944	-0.784268272285659	-0.211921522831607	4.25494678178763	-0.0384264104436109	0.481770835912269	0.542715800282196	0.749722339600158	0.54927287543795	0.760509802479306
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Scardovia	-0.519261600248374	-0.619601310201256	-0.387004684873224	0.370736029425652	5.04413980668735	0.0612904634990782	0.469440836572152	0.536126463460427	0.739078882004579	0.502875117191565	0.719187353379507
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__	-0.896510790869113	-1.06244806480796	-0.579401341953566	0.283960656611066	4.55201569458963	0.0584937057511926	0.479843956030925	0.48603425769619	0.694195088394849	0.484327237540584	0.692650098342443
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium	5.66377732594203	8.17385162050788	-0.130688996501101	-7.45433849993436	6.00849646123807	-1.14112709767558	0.126302202947687	0.000293486633963739	0.00713058846155996	0.000117551800377597	0.00333565642432129
k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter	-0.86328723357645	-0.921079221663337	-0.7534019457887	0.281811154951153	4.21403618610658	0.0587941452275153	0.466840056709075	0.507073297670381	0.711245879169363	0.540812696431997	0.746889663102286
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__	-0.843215522486444	-0.916157674663814	-0.714172430805556	0.0500478979095833	4.47303303251843	0.00878348666163431	0.496093750551928	0.512185433386917	0.709037268310438	0.531740590918159	0.732883227099709
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__;g__	-0.821801037014005	-0.884175696241536	-0.62665734602952	0.217186901598195	4.3201441236766	0.0342830444437394	0.48046875276369	0.483133856247737	0.694108778687184	0.496401289001324	0.71008893740416
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__	-0.787462921906672	-0.87495438016763	-0.652425982254324	0.0714507190436793	4.24667119382163	0.010496951240311	0.490885417954849	0.489179942308263	0.697276981973554	0.490570752496063	0.708466559805789
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__	1.92885060844248	3.84842846983841	0.0652765587200577	-3.39398411307022	6.08134688468455	-0.526427075891801	0.273081964848732	0.0508007255169273	0.189504067789586	0.0472439954114585	0.185468624038929
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	-0.283507899427724	-0.27969185126409	-0.294331723801461	-0.181235672574752	4.72362551021165	-0.0350973173440277	0.481144345963873	0.534925707569387	0.732048721350149	0.574383268551889	0.769049873471611
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__	-0.923110868894071	-1.1847819248997	-0.390300500418089	0.855570179069351	4.20599601695519	0.169467508974961	0.415364595643774	0.413516633892271	0.622352800508601	0.408723992855234	0.63827355723213
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Paludibacter	0.514722371472082	1.74041145145599	-0.748822608108272	-2.97695545019604	5.83074110896551	-0.476683004981948	0.28998703203295	0.0741706394174474	0.229092016051985	0.0881422510313842	0.261602220185959
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	9.50399684126682	10.471784646029	0.952979797660163	-8.70419449615301	6.79336732244078	-0.988540436443401	0.170572998911053	0.00206994134575133	0.0272347581511876	0.00132266831567977	0.0168479843920586
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Tannerella	3.25102761544802	5.57847939151823	0.319663055054111	-4.89309930592784	6.26765983339968	-0.699187670504798	0.220052140946507	0.0111097549685395	0.070793147974776	0.00933381643407425	0.062692303445688
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	13.0835963743284	13.8802394788255	6.60659073831881	-7.21225423401173	6.53437787733016	-1.05663174828592	0.089843927165105	0.00104478024305103	0.0176346165716563	2.03658263643645e-05	0.00149833591002369
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__	-0.874368627348916	-0.983373560436907	-0.565749391737725	0.32446244066106	4.40345856968555	0.0539186198513841	0.468140446640521	0.459232579664863	0.678316189588109	0.47207488512998	0.699041232067729
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Odoribacter	-0.966089031758083	-0.974744634536354	-0.957608672784087	-0.0739269167594747	4.66353860194421	-0.0117694152846206	0.492187501104058	0.495178878857062	0.702911374874886	0.524767835497091	0.724481707768042
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__[Prevotella]	10.7481827808343	11.327740827798	0.527953064007989	-10.1639649993701	6.89608621875179	-1.25516387935499	0.140625105035812	0.000136698985210353	0.00516778925023103	0.000306615706837875	0.00619257798969293
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Adhaeribacter	-0.93054774324287	-1.16802892748313	-0.378742784337694	0.757081842333766	4.25943050671911	0.148324498732506	0.42912874881337	0.409506548592202	0.613790518709455	0.437589382659081	0.637828472651921
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Hymenobacter	-0.816933442909137	-0.853816433973901	-0.74321181772404	0.203938040028853	4.30565568548437	0.0387261298950183	0.481770835912269	0.518452034078743	0.717207878607935	0.530241067170268	0.744209072213619
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Pontibacter	-0.882746982063333	-0.973106995028255	-0.66905779687333	0.303280729122157	4.28854355350559	0.0572894471368581	0.461638496985292	0.438561672717953	0.650101856856927	0.431230824253811	0.651727633466412
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Rhodocytophaga	-0.787653250406485	-0.862592700630838	-0.598652784212938	0.141779185348857	4.32404742169502	0.0266179444103215	0.479843956030925	0.468003775212965	0.683676672941913	0.518112888752636	0.730057123915182
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Rudanella	-0.904099331685859	-1.19578667176846	-0.232294166074539	1.0181179467544	4.18078843133267	0.215505644540259	0.389322933109329	0.402304134947312	0.604104483315438	0.390329295404395	0.603041448836327
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga	7.1948381721949	8.11577438899624	3.56042174326529	-4.10000511193144	5.83659793049743	-0.616725071666753	0.245773780435397	0.0252084162430982	0.131630626115113	0.0149342962801038	0.0949933512468954
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium	-0.891715617158944	-0.917224485721206	-0.841785865459701	0.19603554588615	4.11800705619424	0.0331831232579061	0.481144345963873	0.440151417872618	0.652599262702776	0.492670897477246	0.707380049507064
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__	3.57363399428722	4.88978803482041	0.413387890899058	-3.66786630508557	6.13147005158797	-0.536740695072061	0.282552121221381	0.0603767094833647	0.215413530886632	0.0464879510814165	0.190678350401669
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Chryseobacterium	-0.478023781540903	-0.626693812399665	-0.057766734804642	0.490084325126582	5.81655582635337	0.0730472460729269	0.463541671845216	0.526425865346693	0.733640507208481	0.55720197413632	0.766436561819648
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Cloacibacterium	-0.708387261068415	-0.980876512709871	0.0149440362628788	1.0751792154987	5.26789913996885	0.199384099142319	0.40962290003196	0.392917760976625	0.603668640955956	0.398895838169435	0.618053080154316
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Elizabethkingia	-0.653126861870028	-0.952352647871614	-0.0473126179480783	1.09183156625407	6.28842143507511	0.145222629474781	0.410156263117093	0.329659335904666	0.57859391055087	0.395916294886615	0.622472895763169
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Wautersiella	-0.83716011536116	-1.01127017776359	-0.447103059215463	0.549623480778894	4.46401166450617	0.110885533279604	0.441406258393687	0.492576151822118	0.694614337292812	0.458147835312559	0.680115371901903
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter	-0.774367522171778	-1.19610481031903	0.388135946272511	1.69003952248685	4.41618832744459	0.328654217509116	0.326822944469212	0.254523029805882	0.430778481459003	0.21109895352491	0.392604449151342
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium	-0.68535751543488	-0.760215188876499	-0.566231067249259	0.0981734413091848	4.44864441401507	0.0178052174835288	0.489583334805691	0.51815522131259	0.730481720235684	0.534494809827798	0.74890373986333
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Flavisolibacter	-0.760370767123792	-0.85217124997614	-0.576548347704691	0.186050469253223	4.18221456202483	0.0264026027735166	0.482444735896929	0.504358933356253	0.701792942487593	0.516780223236467	0.728226117575992
k__Bacteria;p__Chlorobi;c__Ignavibacteria;o__Ignavibacteriales;f__;g__	-0.706840690867871	-0.937056840933447	-0.221573873684873	0.669836343333259	5.02547713639539	0.115737178585696	0.446614590962869	0.470517971935407	0.683640439613894	0.497254251822545	0.708318253671101
k__Bacteria;p__Chloroflexi;c__Ellin6529;o__;f__;g__	-0.803937930281325	-0.804834302239195	-0.771654086937697	0.0613553871843839	4.18295134202959	0.0119046468985448	0.494148245298071	0.452565582308787	0.667782181649872	0.495322559559095	0.700610301594978
k__Bacteria;p__Cyanobacteria;c__;o__;f__;g__	-0.897838269582794	-0.943168042466061	-0.760381370876939	0.222631488147748	4.19391896190242	0.0441697213055033	0.474642396300368	0.476302803498459	0.677937546595595	0.490993663614784	0.706243849000842
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__;g__	1.96292917948264	0.557988671755524	6.72907466221533	4.78335557799338	7.19824534602035	0.584055217156736	0.268229208374106	0.048115556038396	0.178743562665937	0.0342402390815962	0.156047022095559
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;f__Nostocaceae;g__Nostoc	-0.837759698468911	-0.945681067046708	-0.570898020017451	0.202987820037035	4.23746298943922	0.0471390856514644	0.477864586466877	0.455622191152334	0.657550324904562	0.484086533530621	0.695005711732322
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae;g__Leptolyngbya	-0.910215885457272	-0.962245200303224	-0.748377370805278	0.220438739198338	4.31496343337882	0.0483997445639794	0.478543566098093	0.468649705163656	0.680986814164953	0.472365352771929	0.693976866431447
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__	-0.883097466364087	-0.974814158240809	-0.655070659689343	0.187462790538161	4.50268127678336	0.033812194850911	0.481770835912269	0.505566178963568	0.697951657459787	0.549604700494374	0.741372506878195
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Anoxybacillus	0.110549112193123	0.0656358222345386	0.190570068757958	0.185797695801573	8.49057990725259	0.0202751401935186	0.481770835912269	0.710455854911005	0.869907226284187	0.648287531708629	0.835037006262479
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus	-0.686982611155702	-0.704751584355503	-0.655458699565921	-0.336082467611482	4.64404810874103	-0.0591010517429233	0.467447921285364	0.503750353566696	0.711040203885539	0.525847821293187	0.736685742472358
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Geobacillus	-0.701422259822625	-0.966088553145376	0.00929923998094306	0.885849606095849	4.73049956887613	0.183882444555124	0.414824459695674	0.407571858097342	0.593607499515066	0.387819866974592	0.587039891871294
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae;g__	-0.694787859924	-0.716038998179826	-0.654623832802222	0.12661011161516	4.40975121498286	0.0228859800464106	0.491547465430725	0.513407220741308	0.713527565837354	0.508575690465581	0.724481819322788
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae;g__Brochothrix	-0.690498654727564	-1.07996782808836	0.379825136451211	1.64515753367164	5.51735751645932	0.26927809753501	0.356770855378449	0.302717754812258	0.522529816218871	0.261648713219094	0.475515746361655
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Brevibacillus	-0.920578148036755	-1.05827082898177	-0.655970089663892	0.366386315710282	4.61233079595592	0.0720423639270857	0.459635422406988	0.524608344106731	0.72900707507587	0.5406229715661	0.747151483207762
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus	-0.837475221580902	-0.88098018215014	-0.773005843205459	-0.0887792968174903	4.46162844213561	-0.019258553555666	0.487646295630087	0.523516091714465	0.722465710136526	0.5337023561781	0.733325409140658
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__	7.00495323054206	6.4565618312995	7.50868838062661	1.09858874096321	8.77767137665559	0.115857535887019	0.410156263117093	0.580657066104538	0.79129545945996	0.469604078759443	0.737701642346895
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Lysinibacillus	-0.877608375299545	-0.990791827422784	-0.563419703232752	0.330206155247998	4.11195355262672	0.0626875322742536	0.468750004432471	0.466122764686521	0.665160161758645	0.465295683314939	0.681176230834201
