featureid	rab.all	rab.win.1.negative	rab.win.2.asymptomatic	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae]	9.85852739294764	10.4028194091356	2.38277789998134	-3.57494497566023	9.04782457456126	-0.506164026775492	0.277732143769881	0.0118156246923923	0.111769525374588	0.0136659849957307	0.112274358074273
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__p-2534-18B5	-1.75156272798436	-2.04228139627156	-1.31277377063004	0.673450041527576	4.56364715770833	0.130366504152488	0.426809214741484	0.396618996432629	0.615696163688619	0.409329113641804	0.618461449216535
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae	-1.61525075452345	-1.7252287271225	-1.42657501730842	0.472544552161499	4.35684136020004	0.0879665238369283	0.450287595265417	0.477717172300275	0.679716448798865	0.456625133368349	0.679809927382017
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae	6.62804752709081	7.15170070602895	5.72611925856232	-2.11356047770402	6.19736738626249	-0.318223071501082	0.344289245527781	0.094112442156264	0.336558357384302	0.106939156149044	0.361421050960765
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae]	4.03155001734433	4.49760425221025	3.40738814928406	-0.47882407183271	6.40292774667649	-0.0679530340279462	0.451109287904748	0.710383160086248	0.87820656954253	0.653237941258277	0.856184004751763
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae	-1.37870729392073	-1.68823465847887	-0.843319455738453	0.897137454866794	4.82798149491767	0.159118785805765	0.424815123473572	0.429482225273908	0.664468391474471	0.399540672996615	0.627885784950792
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae	-1.77540104342806	-1.96481795193977	-1.55053147087114	0.472418368213943	4.37585452929977	0.0972753315881686	0.450657897544986	0.481657918511974	0.698807019012727	0.517524043567543	0.718674113314184
k__Bacteria;p__Chlorobi;c__Ignavibacteria;o__Ignavibacteriales;f__	-1.71968790250731	-1.91717186545348	-1.41274689303245	0.469316453182756	4.93808290439937	0.0881575757549275	0.457236844533045	0.515047128361664	0.728448314422805	0.514042980302582	0.732910357116268
k__Bacteria;p__Chloroflexi;c__Ellin6529;o__;f__	-1.80119633574101	-1.85372870888747	-1.72218375665415	0.277786632479837	4.33404404545097	0.0495924488651452	0.475760067102486	0.459458374457346	0.681921022118466	0.459253095880177	0.677849488629385
k__Bacteria;p__Cyanobacteria;c__;o__;f__	-1.81634359915914	-1.97040367702946	-1.60301650296199	0.457915551278025	4.29844855528871	0.0821455602017551	0.451480265918339	0.50195539805267	0.712102344128309	0.50487263731033	0.711728133396659
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__	0.153655057637886	-0.401010102019052	1.41315727434782	1.8833774125392	8.37977649050257	0.228214150253589	0.413651320805466	0.363819508674362	0.642566629357827	0.359206193323847	0.631493893511949
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;f__Nostocaceae	-1.81499215310755	-1.92541501003274	-1.67997882655611	0.268647944734588	4.26343556200385	0.058255411672144	0.470394738516453	0.493061197224554	0.712555516908705	0.495004783770584	0.720993903408848
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae	-1.82896637962649	-1.90462610411908	-1.66892309191971	0.284064065549962	4.20773546048889	0.0605310619791285	0.467105265019818	0.491538282761266	0.715634602297254	0.494067063300178	0.714150305000753
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__	-1.8379911778391	-1.9653546003329	-1.65561481725981	0.122069249543129	4.48303049065687	0.0183401458110279	0.4909539478784	0.453873544583097	0.682513154186539	0.46143072517337	0.686850849412355
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	-0.489944806261361	-0.471064360799871	-0.503783730811285	-0.510331990531776	8.12778765390678	-0.0687353071272934	0.467927633393933	0.637201242808336	0.834544286422922	0.658399748935549	0.836182270033871
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae	-1.51163043556282	-1.79103368105053	-1.06770469887489	0.980853051205784	5.30020034198148	0.170432065383122	0.419407899399959	0.431731385046035	0.668499466744008	0.375164825503752	0.624855580755147
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae	-1.71471353163429	-1.77578786044468	-1.6391870141424	-0.0266065186754298	4.93130248622497	-0.00414381272952954	0.499589153679649	0.545809169591156	0.754186320973187	0.556764347880904	0.757867396288616
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae	6.19590974106636	5.41807495565346	6.78151134285253	1.12228420204561	8.26247467917546	0.136767969588848	0.390625006473884	0.400279387866128	0.678793370247577	0.234342904700238	0.533973694418341
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae	6.79528470498989	5.3444686585576	8.86202556312446	5.07073192147717	7.49986603102912	0.645664610380746	0.226151337836339	0.00182240362398186	0.0517341977990593	0.00147242466907273	0.0436094056452866
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__[Exiguobacteraceae]	-1.86492794497006	-1.94993531110752	-1.72216791040211	0.188197213196404	4.55659619668185	0.0361758002191399	0.478618422259851	0.488028425541423	0.716113985782119	0.517060042035026	0.728485195763261
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__	-1.89666660324379	-2.12280376550422	-1.600319308134	0.358723635766871	4.49643249044612	0.0698643993527749	0.458881581280477	0.493428350641816	0.710504511282287	0.4718473703615	0.689762662912704
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae	6.24445760000572	6.52826651195484	4.7849569184316	-0.738889908453386	5.88768703012109	-0.110711585364041	0.458504521660709	0.395775048743451	0.692924375071795	0.64070389589112	0.857038150265893
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__	-1.55192352013358	-1.80011526918803	-1.22343792946791	0.703512822950467	4.89312756354265	0.124566997257086	0.429276319856655	0.481962507653986	0.702283062530312	0.479903201954909	0.690800967303771
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae	4.39376005133777	3.5517954439017	6.10797235847516	2.52824459082359	7.61482996708606	0.321972239605116	0.326212007835003	0.101604249787039	0.329248190111545	0.0524160022755891	0.226702298869363
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae	8.09853591961307	8.31832478235712	5.68825326565431	-1.73450334606658	5.16126049265522	-0.340665163246796	0.313064925949219	0.0217153286802895	0.144441991777962	0.0338683740974135	0.175075143682632
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	-1.09361999952319	-0.930031024737821	-1.28112585085391	-0.47564554591021	7.63932531524387	-0.0566527280946139	0.46546052827168	0.610469215870047	0.81680202829818	0.560640127815928	0.769781848424698
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	8.84936153129824	8.82404548884598	8.87607845408097	-0.0988506313328479	2.83809447296804	-0.0178199568185142	0.484375000881446	0.642542932263032	0.844695687070545	0.885107506797527	0.957414312527731
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae	-1.48507257970242	-1.58790184067785	-1.35549510627768	0.332396029386959	5.30450171408353	0.0564867438762871	0.472039475264938	0.547956161845058	0.771612400347585	0.472562252000888	0.719585685174415
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	11.795047052881	11.7936530290664	11.7986944169879	-0.152609094706495	2.09895365652164	-0.0600759399007788	0.462171054775797	0.703691091733293	0.878708331154194	0.680303704085166	0.870361145322442
k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae	-1.82559695977506	-1.97135100873742	-1.63983397122769	0.414320691065562	4.29671714944898	0.084393792084452	0.458504521660709	0.464812249736347	0.682034452394447	0.415941783890285	0.653918884164966
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__	6.74863000723318	7.6972110867437	1.91929306515074	-4.74528183847001	6.21759423204769	-0.670359548402187	0.245686132696143	0.00539590286502603	0.07482557457096	0.00292050635500752	0.0547743490063534
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	-1.26188299938325	-1.13031576446881	-1.45299251992232	-0.664555252616007	7.32512175595659	-0.0777585378257823	0.44983552917168	0.612248195443225	0.821665479223618	0.585284190773493	0.799812207160964
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	8.60419545192794	9.14241828100241	4.57888037327309	-3.76474790817442	6.01923637018144	-0.575412856356261	0.253903058536389	0.00353606232960353	0.0671948939317516	0.00444649076915198	0.0659807214746303
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	-0.413056510351928	-0.48234590163515	-0.337572034224999	0.123605436856109	6.3616683881657	0.0147732710586608	0.48848684275446	0.620239248424838	0.818755704584685	0.633083283395993	0.827618466781378
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	3.98437397559374	6.011775654222	0.495409597492492	-4.10905388652572	6.39038477187093	-0.597788057832646	0.248355282150881	0.0205115483419824	0.131302865127912	0.00548109580115367	0.0677254366478927
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	-1.77265638717157	-1.89369631345843	-1.6366080632546	0.175569964800034	4.35652346487889	0.0311078414559002	0.484375000881446	0.51188180746125	0.720488024953281	0.489369741633563	0.707928354312798
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae	11.3202493748082	11.8222464292588	9.54828975918259	-2.10990739476837	4.79151350801839	-0.37464606102552	0.298274458914169	0.0241268216970096	0.15384512632662	0.01731005846188	0.127276017440026
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Acidaminobacteraceae]	-1.61273994530307	-1.65560901972491	-1.51447198314466	-0.0938627524242097	4.70301845304808	-0.0158005306177913	0.489728841991461	0.532890629230227	0.750655441211647	0.550872285713528	0.76519255510666
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae]	4.93148080579779	6.34922817477482	0.439719350331068	-4.90339761704131	5.42956839486588	-0.776014860647406	0.17830734394936	0.000891617860239493	0.0388648792784359	0.000320943192166149	0.0250003278370485
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae]	5.41904988695933	4.76197039739356	6.9540484163121	1.76133504414984	7.92216465924558	0.215373083034401	0.391447374841427	0.249232150521787	0.549184533819826	0.230176682632407	0.539445834479877
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae	5.56082452222032	6.21704026742618	1.77018034768561	-3.45650505038059	6.04713451698615	-0.510847991645459	0.276315805234255	0.0190102054294983	0.134633541459532	0.010953979667846	0.100014123034201
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae	10.8687535028187	11.4768981937556	8.13505592976659	-2.8613449839137	7.24936848838684	-0.462090509418222	0.259046070318704	0.0111569256308514	0.11108139204653	0.00614334333181675	0.0762227338130351
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae	8.25882630258426	8.76097315070347	7.02883988679042	-2.45887023856775	6.80701258946278	-0.37973610073154	0.313064925949219	0.0446905151229965	0.214882306366916	0.0342165404027198	0.178265214783243
k__Bacteria;p__GN02;c__BD1-5;o__;f__	-1.73465544400331	-2.10849367870859	-1.1804863972189	0.943791638501312	4.75054611914996	0.178752037223615	0.408381270740751	0.321239396958738	0.53369014938893	0.359177355301397	0.561940773756829
k__Bacteria;p__Gemmatimonadetes;c__Gemm-3;o__;f__	-1.77865423277747	-1.82972025470088	-1.7134472993278	0.221264193780582	4.30566997562141	0.0437657077203687	0.481085527383289	0.53218486063659	0.739020550395089	0.529828612601496	0.738456663116789
k__Bacteria;p__Planctomycetes;c__Phycisphaerae;o__WD2101;f__	-1.79207334867645	-1.9485014891326	-1.58436099754182	0.316906594095093	4.12515438424914	0.0706977170878006	0.461348686401912	0.470533309522951	0.697511462222785	0.493598206151543	0.715249205538848
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	-1.44126947324637	-1.71429885221461	-1.06965992981399	0.666884029632143	5.07558685104623	0.105976026925049	0.44819079242521	0.513652277058844	0.738467964171752	0.493249280997844	0.708133394675625
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__	-1.64989960128305	-1.85376564391319	-1.37499474706188	0.559822754574239	4.49032205045657	0.113855863218143	0.444901318932868	0.446592933125839	0.686862993652259	0.478011846858862	0.699699365804732
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae	-1.57045164964753	-1.58728398503645	-1.54677714807185	0.173566719984128	4.20282442011304	0.0417385081113126	0.480263159008791	0.477638835158614	0.71190795647889	0.518212252876953	0.733864750622498
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae	-1.67972745499279	-1.79364298552969	-1.49218320895142	0.310501846326859	4.72249543877	0.0576668402509021	0.470008218620447	0.47919641301775	0.712883222722629	0.530965372946628	0.74383336320092
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae	-1.65912936283135	-1.76682439771115	-1.55041557902225	0.0502941530093333	4.36542009864032	0.0110773637451807	0.494243421377101	0.530565967589346	0.738139334471931	0.491174410292741	0.714089972561541
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae	-1.31391725471876	-1.76352877012403	-0.475746542475755	1.61780067470027	5.23418170987217	0.287652303611387	0.37222679487302	0.215480175968657	0.434391852905416	0.208705255511632	0.433865130930873
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae	-1.72462093570844	-1.96615783830449	-1.43384066363939	0.392545717240798	4.30868004083823	0.0790828737373326	0.459326214300465	0.429637972849505	0.648443598548528	0.468508407677624	0.672739364530154
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Phyllobacteriaceae	-1.65869860880954	-1.94423489101872	-1.25267189490682	0.667231356518823	4.59863054825047	0.129648865481057	0.422697372884318	0.409178255394766	0.633337688393798	0.439903309622474	0.663815104589922
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae	-1.61754050261766	-1.99652799355182	-1.09303720149635	0.974625113802976	5.05552147163817	0.168065474355952	0.411668041284578	0.411008221058174	0.64495582513241	0.402188756524872	0.622067446521457
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhodobiaceae	-1.76575288563322	-1.86352082772156	-1.63186791406994	0.251438660116807	4.39601836814712	0.0546914475872379	0.475760067102486	0.510884576236853	0.739755282573481	0.524070397695293	0.742398614120478
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae	-1.80167612812231	-1.94783691996643	-1.60546058652587	0.278288131521482	4.46968995809789	0.052191869211512	0.467543140699974	0.498045609926943	0.726576168621234	0.502507766664433	0.728532240483288
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae	-1.2401704317503	-1.7314212199064	-0.398412677683747	1.56799443864073	5.4685187476157	0.253569348173267	0.369243428962705	0.210594338579918	0.453564122863419	0.240087753185397	0.46193954325484
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__	-1.76875513548538	-1.88551122676224	-1.63160061429447	0.266500190729296	4.316024364163	0.0544716532595121	0.471651603900903	0.494044528685065	0.709747678048251	0.513041762199091	0.721574640296771
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae	-1.67565083784488	-1.80093054466947	-1.51348136422797	0.308188599445278	4.96591049080729	0.0629946037862052	0.470829911260662	0.543388668822935	0.762926851854443	0.553922381428273	0.762415698408509
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae	-1.83605933996444	-1.95499162543458	-1.66948010658785	0.231015605655262	4.33030098634057	0.0386823716733345	0.475760067102486	0.459947695052895	0.679061553949822	0.478743624467787	0.6911948647263
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__	-1.95043921709021	-2.30569230890198	-1.54628847013745	0.826039936109482	4.86028829527786	0.149947203154363	0.422350045561576	0.354810233892515	0.578202254177574	0.399475289148647	0.615231748166105
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria	-1.70345057367931	-2.06108609046809	-1.1986258048127	0.879458878946916	5.02520240072033	0.167125727989018	0.415776504466368	0.425078311243589	0.659486696201393	0.407455252904674	0.632324961559374
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae	-1.69773382664516	-1.74204905875116	-1.64371469809418	0.0650468669633106	4.59938093903386	0.0137464780199612	0.494658997835467	0.51672813274339	0.725520295005679	0.512983006519982	0.728910612986599
