featureid	rab.all	rab.win.1.negative	rab.win.2.asymptomatic	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__	-0.850608427945462	-0.900284302743438	-0.787479215967764	0.0452099897992406	4.35315996016148	0.0106734066524126	0.494658997835467	0.461702809697838	0.745571420789667	0.481000809305958	0.763358722114964
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Kocuria	-0.591739805476529	-0.846156770010113	-0.254517485095771	0.623465928272566	5.43887238281756	0.112825868170177	0.435497127766265	0.492144497278896	0.751988482299676	0.487614722827682	0.743537568811279
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Micrococcus	-0.530500259409072	-0.949826335847254	0.159017337978447	1.48970692585589	5.95026159973427	0.233980929674961	0.390625006473884	0.224263904141675	0.5148542439572	0.285551741336284	0.562340287248093
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Renibacterium	-0.763066680326729	-0.770919750506557	-0.743348288269466	0.0270300160372505	4.31271268439697	0.00594276176895417	0.498767461038947	0.569773679147465	0.796765362145952	0.555636917469204	0.803089572539372
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Rothia	9.28362177962421	9.35720576435771	9.06118143767229	-0.703958628461624	6.47732634595566	-0.0988246425120139	0.421052636141981	0.207036835539299	0.59050763391554	0.395705521436466	0.760835590099281
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__	-0.864936979587327	-0.868659981891703	-0.858960905016685	-0.0384959822903976	4.10913736668835	-0.00700982396626092	0.495480690476156	0.519381338688607	0.783675082407821	0.508455687601485	0.782792473270453
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__	-0.823636332124307	-0.848936687823297	-0.780184240110993	0.0793011706604316	4.41504320480387	0.0112212283659693	0.493015612554104	0.542894378258398	0.787557313254103	0.543570381629476	0.79036459604712
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Nocardioides	-0.885909232573304	-0.964403773102145	-0.784786812092211	0.0854053849964682	4.2514215584993	0.0177485995253335	0.491776316253065	0.480560718951649	0.755189190162584	0.512590822535701	0.770889331217117
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__Propionicimonas	-0.803424149426725	-1.09026983602115	-0.440826916768911	0.703073624616679	4.25862696670235	0.151815709040466	0.416598197102983	0.402824818408056	0.682349844703409	0.406400036089527	0.684664895501211
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Promicromonosporaceae;g__	-0.855908822129614	-0.911321229349552	-0.731982095040809	0.204539921850084	4.19576667884459	0.0378125093325977	0.476581759742872	0.49442985644594	0.764421689853431	0.507507063662271	0.774792400410898
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__	-0.552358973394989	-0.599628409786847	-0.494327888581259	0.00199800856262922	4.51712952120965	0.000533669958980062	0.499589153679649	0.51917778819328	0.783930680412895	0.524895847187304	0.795390695411932
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium	1.3895718435451	0.0459919519301568	8.4265290259848	6.38643578305474	9.66782955305283	0.646550029345561	0.267050139994573	0.0107448686953224	0.157782981986294	0.0115796665459276	0.153547588157527
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Amycolatopsis	-0.895791900841944	-0.986313291355046	-0.793379910721832	0.289968014576312	4.16199131041551	0.0638343558803152	0.472039475264938	0.480257409814574	0.75264623963913	0.485402067139661	0.756853358231245
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Pseudonocardiaceae;g__Pseudonocardia	-0.809915432448525	-0.930397164436405	-0.671275700753716	0.298878006903845	4.17353257662394	0.0556739295808959	0.469186525980261	0.515765558359908	0.757701167215827	0.493626109259622	0.757034035068198
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Sporichthyaceae;g__	-0.804449209131208	-0.90633985509926	-0.705813878238549	0.240976382999988	4.20712168493477	0.0477281344983443	0.469572370142251	0.463684148696532	0.733414741406537	0.495887738367825	0.751804710452152
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae;g__	-0.792271084553695	-0.865201187123986	-0.729079606616176	0.0695839519417092	4.15831170717036	0.0153080012512995	0.492598684627737	0.491669979100802	0.758549478788243	0.47398030477824	0.75869389692946
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces	-0.876414797500666	-0.943767642141408	-0.770858879615096	0.187631424794635	4.29453767601661	0.0354548609872427	0.476581759742872	0.531676671148095	0.781933905499432	0.539268912446972	0.786516318017132
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Williamsiaceae;g__Williamsia	-0.825290855906795	-0.833159887714045	-0.815133410921923	0.0889880922217374	4.24085415777931	0.021198698037405	0.490131579503745	0.475292473251135	0.736465681206129	0.485216688346075	0.746523154772756
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Alloscardovia	-0.788492992547826	-0.848276849824366	-0.704717700259838	-0.0637246041853716	4.96979345725338	-0.0152001521329676	0.493015612554104	0.521359490745127	0.779838891175128	0.527198514000058	0.782124085525209
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	-0.645646866919709	-0.481820152319671	-0.852608594436589	-0.590230212461178	4.91946702633818	-0.096902534753363	0.443714054152517	0.443299670120135	0.728483262761372	0.48576505966889	0.749910187013956
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella	-0.698182089716995	-0.670559127308498	-0.753157340731455	-0.124166545966032	4.19566305910583	-0.0252306816599449	0.484375000881446	0.524769411927359	0.780764806231311	0.548182105142346	0.795514191160045
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Scardovia	-0.601155086560873	-0.622687328238609	-0.575115925159681	0.0811709780289576	4.98637762391081	0.0140529774126004	0.491372227272767	0.5852582631839	0.825433123737045	0.578565250753985	0.819084286241897
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__	-0.898473823692012	-1.01353708396855	-0.736072677803612	0.0761299490273428	4.56165232778029	0.0147068354554024	0.489728841991461	0.555721554592976	0.798124734859725	0.537296806426853	0.788154235515997
k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium	5.84369841328306	8.20436200752885	1.01892604382772	-5.35022170157743	6.82610339717441	-0.725592743274832	0.220213663016989	0.00206399878221467	0.103528904718514	0.00129596407051806	0.0868663704616235
k__Bacteria;p__Actinobacteria;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter	-0.869490166746967	-0.897774983441805	-0.827350750162733	0.085915997012977	4.27188183767543	0.0174082280774176	0.493421053002416	0.535605455081805	0.790422664214838	0.517464908876739	0.780274776139544
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Gaiellales;f__Gaiellaceae;g__	-0.883368148207607	-0.992738668170011	-0.731800787798164	0.18847022147037	4.31163494949418	0.0404503594247274	0.479868530304625	0.50020826749197	0.767888512881963	0.532263331559854	0.787044166459603
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__;g__	-0.810672826388081	-0.901090653948522	-0.656674533842059	0.222911726733695	4.14978599211582	0.0431986922388312	0.479440790634312	0.518975001335387	0.755663489773721	0.526469172027884	0.76222214971915
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__	-0.773785772828951	-0.799118589516898	-0.710942341076131	0.117710232503564	4.23696870436095	0.0298326633151543	0.487263764069574	0.562977281827731	0.80532926740753	0.529413308797165	0.796273799148092
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__	3.05932418013985	3.79380878893816	1.69846060782014	-1.43844110418913	6.86936165545715	-0.192585423410318	0.411668041284578	0.438462366326063	0.747890031982319	0.376962281060136	0.721285202778974
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	-0.182971560287731	-0.227111463057506	-0.130388929632974	0.0741324014678204	5.14137815210657	0.0135986212441943	0.491372227272767	0.52897442930769	0.800509055435909	0.55838368010473	0.813723367189866
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__	-0.888351357444208	-1.14881097568277	-0.592075821868415	0.628131731489331	4.36293142072739	0.126549996265978	0.427631583113137	0.453936957198845	0.72137107296764	0.452023867070388	0.717151621484141
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Paludibacter	0.304446732022135	1.72734097365718	-0.666126132551698	-2.92348810300983	5.67188747757513	-0.477722573347198	0.29276317199662	0.0501976971610493	0.254074450525579	0.0525736636024591	0.257808016711492
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas	9.65572800799234	10.492709533572	8.13888821024373	-3.09160726027942	7.72894421267792	-0.437084899242572	0.307313077646164	0.0158000545164841	0.195647199236274	0.0307553822913424	0.251878577884232
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Tannerella	3.72980112397278	5.58394756346263	1.77040263992253	-2.94724825603434	6.59744805304171	-0.400486851969361	0.315789485696298	0.079463448025601	0.366621354917054	0.0522031757296151	0.308525593240025
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	13.2208955294336	13.9139598510097	10.5637063467402	-3.15856945913894	6.38060354331514	-0.478990194278253	0.241776335635627	0.00768518705808819	0.158232968499325	0.00230142773405288	0.107667011494947
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__	-0.848686122122646	-0.940891210132337	-0.723982996632098	0.227123735474898	4.33434489622834	0.0467619287179483	0.475760067102486	0.501899770978391	0.748571397379692	0.507855644444779	0.747639106088102
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Odoribacter	-0.829184160116106	-0.899207376301719	-0.782489331894659	0.038289946976434	4.48368048430779	0.00659940273544556	0.498355263250589	0.51356556796182	0.770293559006501	0.515354973227271	0.7711417424757
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__[Prevotella]	10.8929466225405	11.3365811047165	3.08278938762651	-3.52432193985264	9.31160531357094	-0.485465631772098	0.279375528972583	0.0111999275681465	0.175399052811354	0.0137236634806402	0.181011108060568
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__p-2534-18B5;g__BE24	-0.899111489141711	-1.16339502900113	-0.456892203823926	0.807209130777629	4.55279145900501	0.16229107488936	0.419407899399959	0.417137391236473	0.68074963662833	0.437113764792062	0.695024214756498
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Adhaeribacter	-0.96239581868511	-1.19341709084126	-0.600247185238798	0.664394528953856	4.39439510727859	0.128683539573254	0.442070668874811	0.468803143846619	0.728480676701201	0.489987415094554	0.743189435131188
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Hymenobacter	-0.749404828943335	-0.752658604920052	-0.74002917139109	-0.048739544586331	4.2666138275006	-0.00770763771472132	0.495888158126486	0.46691049462359	0.742759055527719	0.498655916598363	0.761475261308808
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Pontibacter	-0.82402783492072	-0.89663081796459	-0.702219259222954	0.221648255894273	4.15824253718487	0.0428214222719296	0.47740345238328	0.475306982783453	0.730729127420188	0.479051003694463	0.744533196118916
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Rhodocytophaga	-0.843084079851753	-0.820272455502973	-0.864198526835568	-0.0456620944209316	4.10941721385712	-0.00625125732628228	0.496710526501184	0.506801322566612	0.77759774652613	0.558757315987337	0.807363415621627
k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cytophagaceae;g__Rudanella	-0.93777171501281	-1.2056384754781	-0.528448787427918	0.531217743545068	4.29736249290375	0.111118381866175	0.44243421381416	0.432133620802482	0.69872372355277	0.42497853936945	0.696584165447847
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga	7.5863376792908	8.09344699437582	6.75337750944766	-2.13783661654583	6.35347343776667	-0.318683853866746	0.367296639092328	0.136811752123753	0.483167799425578	0.115589667962097	0.463227648511904
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium	-0.939212808504308	-1.07807680364638	-0.8037172556471	0.313675609895743	4.07848133233162	0.0623839398666072	0.466282896645733	0.501477403394352	0.752383401611879	0.489329651675178	0.753376550930727
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__	4.21279819696063	4.89839272962404	1.70057345994669	-1.73168612845939	6.47029520992578	-0.26846313635901	0.386513164637959	0.197873207052592	0.547063175599223	0.214146877866467	0.583389293846528
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Chryseobacterium	-0.438790203354239	-0.508121537631473	-0.324519716052858	0.0974112499958011	5.20610596558491	0.0223396788703857	0.488907149350822	0.53268738360094	0.781393366936661	0.524834613650448	0.773027781800491
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Cloacibacterium	-0.728953663953063	-0.969715980610829	-0.33286901111396	0.494006144655383	5.14598408659819	0.0908423911979984	0.455592107785773	0.501675587313095	0.76156346145091	0.487437935818493	0.74914787545563
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Elizabethkingia	-0.741525905356482	-0.999471190539621	-0.414284662685414	0.493668775326418	5.69362135749905	0.0694610835751735	0.462171054775797	0.436591536953444	0.726913850663588	0.48575128843372	0.750102454226434
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__Wautersiella	-0.747781403807434	-0.851591877470509	-0.566065308905077	0.467026671585503	4.30022816362275	0.0879438152034842	0.448644209986894	0.452753609713188	0.723625791387651	0.451827152889417	0.716638088048365
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter	-0.708304586625827	-1.14889837607873	-0.102842673076038	1.29284718532267	4.42570813227115	0.257292249830683	0.375000007514329	0.324751640564933	0.602021936460637	0.292427362713496	0.582862533702968
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium	-0.688449033229227	-0.680172736713818	-0.706585550928095	-0.111939401437821	4.64143890788247	-0.0191289451570589	0.487664474379833	0.481418079409785	0.747857979300219	0.489001928271502	0.759516669814828
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__Flavisolibacter	-0.84003317481532	-0.921185696430546	-0.75817163910294	0.109902859087073	4.2575273371987	0.0217395705629362	0.489309211129097	0.532594323008116	0.770339375121413	0.521377393505703	0.766146348852155
k__Bacteria;p__Chlorobi;c__Ignavibacteria;o__Ignavibacteriales;f__;g__	-0.710567147624529	-0.857191480458795	-0.58400810429726	0.223062121733668	4.78303118305184	0.0364481216205404	0.483155300866673	0.490385278512347	0.749318994115461	0.504841181791326	0.759456269527634
k__Bacteria;p__Chloroflexi;c__Ellin6529;o__;f__;g__	-0.821608181113129	-0.902608698276321	-0.665881249092671	0.119594610604337	4.29179552801401	0.0226941917216077	0.488907149350822	0.54765858804039	0.793151536598022	0.527622280492848	0.79019072249668
k__Bacteria;p__Cyanobacteria;c__;o__;f__;g__	-0.814512648192954	-0.956481230875522	-0.660677106459087	0.0893435428401448	4.10251680115032	0.0215558624983132	0.48848684275446	0.478625560173304	0.741098791455618	0.493229371213316	0.757550018267385
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__;g__	1.07926178417444	0.554919940997403	2.28887070353412	1.64500285590895	8.22425244523761	0.188312281489732	0.419063275013327	0.475768733113636	0.771791181160475	0.431992355209606	0.74434364182476
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;f__Nostocaceae;g__Nostoc	-0.922635592216706	-0.946507617668679	-0.883506760791882	-0.0510362791166985	4.25780252545277	-0.0110261021385172	0.493837305194783	0.501743489364016	0.770857269900791	0.504559744404078	0.766988011672115
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae;o__Pseudanabaenales;f__Pseudanabaenaceae;g__Leptolyngbya	-0.860186457701419	-0.981583607460701	-0.716081788539697	0.416091441985682	4.18713113733488	0.076168770665707	0.453125002665181	0.437896542939178	0.713274066965652	0.437724729069786	0.719257235112888
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__	-0.893011456187894	-0.954087748242069	-0.831338320843337	0.0217047788133282	4.29904019650051	0.00649117610657421	0.497124075757546	0.481314280719208	0.746571564458862	0.536541855231543	0.781187690191016
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Anoxybacillus	-0.00927708600696953	0.153009547222016	-0.218932356894285	-0.399022351682134	7.8103773637101	-0.0486010860819471	0.470394738516453	0.583547822851911	0.832451998348588	0.567810452064025	0.812314302364363
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus	-0.719865768509802	-0.61460359567346	-0.801190154336872	-0.32284772659815	4.86200142326561	-0.0536894564166575	0.462993423149717	0.510489154948859	0.752119455979058	0.533663239540582	0.775950353528917
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Geobacillus	-0.672351606361079	-0.929413494948555	-0.301378862627468	0.649773034147038	4.58403686291513	0.127400886749282	0.439605590958668	0.479666807874095	0.741508346639788	0.453548677633253	0.718780956430555
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae;g__	-0.754424108980919	-0.839910073145482	-0.648631420742191	0.0376879320940926	4.22248345577622	0.0067350512676157	0.494243421377101	0.565735705617069	0.805193827927052	0.551469632881291	0.795471423630175
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae;g__Brochothrix	-0.652101398442735	-1.0494815265735	-0.098034119733299	1.04762630230578	5.18638912051483	0.188547274488218	0.406737885469395	0.400027370274651	0.67323642912962	0.350478246589807	0.624212981491599
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Brevibacillus	-0.861270002344513	-0.978921436179123	-0.722634877551989	0.175617726878907	4.61179378809252	0.0335460929908576	0.476973685510989	0.499174924024043	0.757550629382966	0.496721721674674	0.753351380235343
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus	-0.782799110021191	-0.829201891401739	-0.751192645290267	0.110094444109941	4.52378514442221	0.0211887794663926	0.490131579503745	0.531547861568032	0.787510127231665	0.500729597763755	0.768790567154814
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__	7.27959191632388	6.47633086367565	7.65685374664876	1.03629105417553	8.73885952266617	0.11532367548671	0.403451114927839	0.425340184011416	0.749193333278611	0.295226524264291	0.669638592957413
