id	clr	W
k__Bacteria;p__Actinobacteria	1.5895378657490062	2
k__Bacteria;p__Bacteroidetes	-2.6628167555275746	10
k__Bacteria;p__Chlorobi	-2.118522676589777	10
k__Bacteria;p__Cyanobacteria	1.8378230669351734	2
k__Bacteria;p__Firmicutes	0.20742007754261138	2
k__Bacteria;p__Fusobacteria	1.580197441970368	1
k__Bacteria;p__Proteobacteria	-1.3786261251307312	0
k__Bacteria;p__SR1	0.23343748087995086	2
k__Bacteria;p__Spirochaetes	0.18013234877723594	2
k__Bacteria;p__Synergistetes	-0.01284450626216449	1
k__Bacteria;p__TM7	0.6351460310039201	1
k__Bacteria;p__Tenericutes	0.2261811600676218	2
k__Bacteria;p__[Thermi]	-0.3170654094156391	0
